apartmentid,name,address,city,state,zip,website
76589,Palm Bay Club,13050 Gran Bay Pkwy,Jacksonville,FL,32258,https://www.palmbayclubjax.com
225934,KD Place,1601 E Katie Ave,Las Vegas,NV,89119,https://www.kdplaceapartmentslv.com/
72593,Slade at Channelside,1190 E Washington St,Tampa,FL,33602,https://www.udr.com/tampa-apartments/tampa/the-slade-at-channelside/
28372,Las Ventanas,3819 Vineyard Ave,Pleasanton,CA,94566,www.lasventanasapt.com
30997,Camden Fallsgrove,719 Fallsgrove Dr,Rockville,MD,20850,https://www.camdenliving.com/apartments/rockville-md/camden-fallsgrove
6371,The Place at Barker Cypress -Enclave,1822 Barker Cypress Rd,Houston,TX,77084,https://theplaceatbarkercypress.com/
37721,Belcarra,10688 NE 10th St,Bellevue,WA,98004,https://www.essexapartmenthomes.com/apartments/bellevue/belcarra?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
69154,The Mark Huebner Oaks,11138 Huebner Oaks,San Antonio,TX,78230,http://themarksanantonio.com/
41185,Gallery 421,421 W Broadway,Long Beach,CA,90802,https://www.imtresidential.com/imtgallery421/
266348,Solasta,7606 Klotz Ranch Ct,Sacramento,CA,95831,https://www.livesolasta.com/
61168,Greylyn Estates,9415 Lucy Jane Ln,Charlotte,NC,28270,https://greylynestates.com/
1752,Kensington Park,11651 Norbourne Dr,Forest Park,OH,45240,www.kensingtonparkaptsoh.com
68148,AMLI Midtown 29,180 NE 29th St,Miami,FL,33137,https://www.amli.com/apartments/southeast-florida/miami-apartments/amli-midtown-29
230542,Santa Clara Square,3320 Montgomery Dr,Santa Clara,CA,95054,https://www.irvinecompanyapartments.com/locations/northern-california/santa-clara/santa-clara-square.html
65468,Red Tail Apartments,121 E Victory Rd,Meridian,ID,83642,www.redtailapartments.com
227981,Sixth & Alder,3118 6th Ave,Tacoma,WA,98406,https://www.6thandalderapartments.com
16387,The Colony at Fashion Island,5100 Colony Plaza,Newport Beach,CA,92660,https://www.irvinecompanyapartments.com/locations/orange-county/newport-beach/colony-at-fashion-island.html
36964,Avalon Meydenbauer,10410 NE 2nd St,Bellevue,WA,98004,https://www.avaloncommunities.com/washington/bellevue-apartments/avalon-meydenbauer
290551,The Asher,100 Chestnut St,Ashland,MA,1721,https://theasher.com/
1845,Sterling Place,5399 Coachman Rd,Columbus,OH,43220,https://sterlingplaceapartments.com/
74193,Summerhill Terrace,15267 Hesperian Blvd,San Leandro,CA,94578,https://www.summerhillterraceaptliving.com/
232992,The Paddock Club at Providence,685 Providence Main St NW,Huntsville,AL,35806,https://www.maac.com/alabama/huntsville/the-paddock-club-at-providence/
32722,Rivergate Meadows,100 Rivergate Meadows Dr,Goodlettsville,TN,37072,http://www.rivergatemeadows.com/
42361,Winston Apartments,1260 Rossiter Ave,Baltimore,MD,21239,https://www.liveatwinston.com/
2598,Shore Park at Riverlake,7952 Pocket Rd,Sacramento,CA,95831,https://www.elevatetosequoia.com/apartments/ca/sacramento/shore-park-at-riverlake/
68465,The Morgan Sandy Springs,6125 Roswell Rd,Atlanta,GA,30328,https://www.themorgansandysprings.com/
245526,The Bridgewater Apartments,14916 Riverdale Dr S,Carmel,IN,46033,http://thebridgewaterapartments.com
251165,The Overland,2065 S Cherokee St,Denver,CO,80223,https://www.theoverlandbyavanti.com/
16754,Waterford Point,8960 SW 122nd Ave,Miami,FL,33186,https://waterfordpoint.us/
78373,Fenway Apartments,7112 Fenway Dr,Westminster,CA,92683,https://www.allenproperties.net/fenway-apartments-westminster-ca/
220345,Vestawood Apartments,1716 Vestawood Ct,Vestavia Hills,AL,35216,https://www.vestawood.com/
75912,TGM Creekside Village,303 Maple Tree Dr,Glen Burnie,MD,21060,www.tgmcreeksidevillage.com
33327,The Parker,14140 N Broadway Ext,Edmond,OK,73013,https://venterraliving.com/apartments/the-parker/
255548,Redbud Ranch,2701 N 23rd St,Broken Arrow,OK,74012,https://www.caseusa.com/apartments/ok/broken-arrow/redbud-ranch/#/
37712,The Enclave,507 NE Northgate Way,Seattle,WA,98125,https://www.enclavenorthgate.com/
40178,Park Plaza,1969 SW Park Ave,Portland,OR,97201,https://www.parkplazapdx.com/
60038,Velo,115 N 2nd St,Minneapolis,MN,55401,https://www.velonorthloop.com/
1312,Knoll Crest,5700 N Knoll,San Antonio,TX,78240,https://knollcrestsa.com/
1156,Northview Southview Apartment Homes,8111 Reseda Blvd,Reseda,CA,91335,https://www.northview-southview.com/
51775,Aspen Meadow,1050 Denzil Dr,Hopkinsville,KY,42240,https://www.aspenmeadowky.com/
269642,Veranda,1000 W Girard Ave,Philadelphia,PA,19123,https://www.verandaphilly.com/
16326,Dawson,15501 Bruce B Downs Blvd,Tampa,FL,33613,https://thedawsontampa.com/property/the-dawson/
229594,Stoneridge on the 8,6160 East Sam Houston Pkwy N,Houston,TX,77049,https://venterraliving.com/apartments/stoneridge-on-the-8/?id=TX4SKGOO
255637,Tuscany at Gabriella Pointe,3545 E Warner Rd,Gilbert,AZ,85296,https://www.rentanapt.com/apartments/az/gilbert/e-warner-rd/
247383,Vanguard at 16 Tech,1410 Breedlove Ln,Indianapolis,IN,46202,https://www.vanguardat16tech.com/
21169,Montebello at Summit Ridge,5200 Summit Ridge Dr,Reno,NV,89523,https://www.montebelloatsummitridge.com/
48517,Foxboro,15551 Adams St,Omaha,NE,68137,https://www.foxboroomaha.com/
16796,Santa Rosa,500 Cardiff,Irvine,CA,92606,https://www.irvinecompanyapartments.com/locations/orange-county/irvine/westpark/santa-rosa.html
27577,Park Catalina,690 S Catalina St,Los Angeles,CA,90005,https://www.essexapartmenthomes.com/california/los-angeles-area-apartments/los-angeles-apartments/park-catalina
62512,Camden Chandler,2777 S Arizona Ave,Chandler,AZ,85286,https://www.camdenliving.com/apartments/chandler-az/camden-chandler
30796,Eden Prairie Apartments,303 L W Besinger Dr,Carpentersville,IL,60110,https://www.aptsedenprairie.com/
285397,Vistas Palmetto Bay,18300 SW 98th Ave,Palmetto Bay,FL,33157,https://www.vistaspalmettobay.com/
4904,Saybrooke,100 Old MacDonald Rd,Gaithersburg,MD,20877,https://www.saybrookeapartments.com/
24928,Summer Winds,2725 W Wigwam Ave,Las Vegas,NV,89123,https://lasvegasliving.com/properties/summer-winds/
48769,Spring Gate,1500 Springate Dr,Panama City,FL,32404,https://www.hgliving.com/apartments/fl/panama-city/spring-gate/#/
25551,Morada Grande,5421 W Indian School Rd,Phoenix,AZ,85031,www.MoradaGrande.com
24776,Hidden Lakes,5800 Deepwood Ct,Village of Clarkston,MI,48346,https://www.livehiddenlakesapts.com/
1740,Camden Fairview,8738 Fairview Rd,Charlotte,NC,28226,https://www.camdenliving.com/apartments/charlotte-nc/camden-fairview?utm_source=gmb&utm_medium=local&utm_campaign=camden-fairview&y_source=1_MTE2Nzc0MTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
258119,Timber Falls,120 Mary Ann Rd,Beaver Dam,WI,53916,https://timberfallsapartments.com/
65327,Beacon Harbor Point,1 Harbor Point Rd,Stamford,CT,6902,http://www.beaconharborpt.com
10629,The Oakley,501 Green Oaks Ct,Arlington,TX,76006,https://livebh.com/apartments/the-oakley-apartment-homes/
12963,The Blake LA,733 N Kings Rd,Los Angeles,CA,90069,https://www.essexapartmenthomes.com/apartments/the-blake-la
258543,Alta Wren,3000 Orchid St,Cary,NC,27519,https://www.altawren.com/
257860,Quin,1010 Santa Fe Dr,Denver,CO,80204,https://www.hollandresidential.com/co/denver/quin
48514,The Avenue,300 Chapel Ridge Dr,Cabot,AR,72023,https://www.aspensquare.com/apartments/arkansas/cabot/the-avenue
21149,Pinnacle at MacArthur Place,31 E Macarthur Cres,Santa Ana,CA,92707,https://www.essexapartmenthomes.com/apartments/santa-ana/pinnacle-at-macarthur-place
264764,East Bend,1111 W 6th St,Houston,TX,77007,https://www.eastbendapartments.com/east-bend-houston-tx/
226350,1250 Lakeside,1250 Lakeside Dr,Sunnyvale,CA,94085,https://www.essexapartmenthomes.com/apartments/sunnyvale/1250-lakeside
64634,Retreat at Fremaux,1303 Town Center Pkwy,Slidell,LA,70458,https://livebh.com/apartments/retreat-at-fremaux-town-center-apartments/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
32793,The Reserve,1930 Ridge Ave,Evanston,IL,60201,www.reserveatevanston.com
71558,The Bishop,1115 Springwood Connector,Sandy Springs,GA,30328,https://www.equityapartments.com/atlanta/sandy-springs/the-bishop-apartments
26194,Ventana Palms,7021 W McDowell Rd,Phoenix,AZ,85035,http://www.ventanapalmsapartments.com/
45986,Aaron Lake Apartments,4325 40th St W,Bradenton,FL,34205,https://www.pedcorhomes.com/Apartments/Home/419
288197,Redwood Copley Heritage Woods Drive,581 Amber Ln,Copley,OH,44321,https://www.byredwood.com/apartments/oh/copley/redwood-copley-heritage-woods-drive/
24584,Westchase Apartments,1013 Manhattan Blvd,Harvey,LA,70058,https://www.livewestchaseapartments.com/
218586,Cedar Ridge,4945 Mack Rd,Sacramento,CA,95823,https://cedarridgeapts.rentaladdress.com/
14934,Country Manor,59 S Westfield St,Feeding Hills,MA,1030,https://www.aspensquare.com/apartments/massachusetts/feeding-hills/country-manor
38897,Halstead Haverhill,40 Locke St,Haverhill,MA,1830,https://www.halsteadhaverhill.com/
217343,Eagle Harbor II,220 Marsh Landing,Carrollton,VA,23314,https://www.liveeagleharbor.com/
218359,Old Farm,2500 Old Farm Rd,Houston,TX,77063,https://livebh.com/apartments/old-farm/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
263110,Briley,10731 Surrey Green Ln,Matthews,NC,28105,https://www.simpsonpropertygroup.com/apartments/matthews-north-carolina/briley-matthews
42662,Highlands North,10020 W 80th St,Overland Park,KS,66204,http://www.thehighlandsapartments.com
28696,Ellinwood,400 Longbrook Way,Pleasant Hill,CA,94523,https://www.ellinwoodapartments.com/
24544,Bexley Park,100 Summer Sky Dr,Morrisville,NC,27560,http://www.bexleyparkapartments.com/
278904,Mirra,8320 Church St,Frisco,TX,75034,https://www.mirrafrisco.com/
32747,Pleasant Woods,11800 Pleasant Ridge Rd,Little Rock,AR,72223,http://www.pleasantwoodsapts.com/
12525,MAA Boulder Ridge,1515 Cannon Pkwy,Roanoke,TX,76262,https://www.maac.com/texas/dallas/maa-boulder-ridge/
78758,Vance At Bishop Union,111 W Davis St,Dallas,TX,75208,https://www.vanceatbishopunion.com/
285247,The Clark Lofts,350 N Reid Pl,Sioux Falls,SD,57103,https://www.pendarproperties.com/the-clark
3785,Shadowbrook,3852 S 1845 W,West Valley City,UT,84119,http://www.shadowbrookapartments.com/
269136,Coventry Townhomes,2323 S 800 W,Woods Cross,UT,84087,https://www.liveatcoventry.com/?_yTrackUser=MTI0NDc2MzY0OSMxMjE3MjEzNDA2-%2foPyM8O4Dko%3d&_yTrackVisit=MjIwNjgxNzA3NSMxNTk0MTk2MTgz-rdkjryyrv%2fE%3d&_yTrackReqDT=35491920210707
30472,Beach,2525 Tingley Dr SW,Albuquerque,NM,87104,https://www.thebeachapts.com/
38314,Coppermill,2217 Edenborn Ave,Metairie,LA,70001,https://www.coppermillaptsbytonti.com/
49102,Parkview Apartments,1244 Hazelwood St,Saint Paul,MN,55106,https://pmsi.biz/details/?pid=30
30237,Forest View,4545 S Panther Creek Dr,The Woodlands,TX,77381,https://venterraliving.com/apartments/forest-view/
292744,Chartwell Commons at Green Lea,2076 Chartwell Way,Gallatin,TN,37066,https://www.chartwellcommonsatgreenlea.com/
27390,The Willows,600 S 1st St,Austin,TX,78704,http://rainieratx.com/listing/the-willows/
29583,Norcross Crossings,3400 Peachtree Corners Cir,Norcross,GA,30092,https://www.hgliving.com/apartments/ga/peachtree-corners/norcross-crossing/
47346,Pembroke Crossing,825 Crossing Ct,Virginia Beach,VA,23455,https://www.pembrokecrossingapartments.com/contact-us
265147,Aura Delray Beach,2095 W Atlantic Ave,Delray Beach,FL,33445,https://auradelraybeach.com/
277774,Redwood Superior Township,1725 Cardiff Row,Superior Charter Township,MI,48198,https://www.byredwood.com/apartments/mi/superior-township/redwood-superior-township/
294552,Red Hawk Laurel Grey,2031 NE Holliday Ave,Bend,OR,97701,https://www.redhawklaurelgrey.com/
29739,Gateway at Ellington,15603 Gulf Fwy,Webster,TX,77598,https://www.gatewayatellington.com/
97765,Icon One Daytona Rise Collection,1820 Legends Ln,Daytona Beach,FL,32114,https://www.icononedaytona.com/
244705,Devine District,2712 Lee St,Columbia,SC,29205,https://devinedistrict.com/
23296,Clinton Manor,24666 Katherine Ct,Harrison Township,MI,48045,https://www.clintonmanor-apts.com
218893,Volta at Voyager I,11275 Nahcolite Pt,Colorado Springs,CO,80921,https://www.voltaatvoyager.com/volta-at-voyager-colorado-springs-colorado/
241643,Jade at North Hills,N72W12727 Good Hope Rd,Menomonee Falls,WI,53051,https://www.movetojade.com/
19877,Advenir at Magnolia,210 Welcome Way,Fern Park,FL,32730,http://www.adveniratmagnolia.com/
273919,Avon Commons,597 Collins St,Avon,NY,14414,https://www.morgan-properties.com/apartments/ny/avon/avon-commons/
1721,Hidden Valley Club,600 Hidden Valley Club Dr,Ann Arbor,MI,48104,https://www.hvca2.com/
26151,Madera,2600 S Town Center Dr,Las Vegas,NV,89135,https://lasvegasliving.com/properties/madera/
28386,Greenback Ridge,7566 Greenback Ln,Citrus Heights,CA,95610,www.thegreenbackridge.com
14524,Canton Mill Lofts,550 Riverstone Pkwy,Canton,GA,30114,https://venterraliving.com/apartments/canton-mill-lofts/
284598,Sunrise Station,11260 Point E Dr,Rancho Cordova,CA,95742,https://www.liveatsunrisestation.com/
37919,Parc Coliseum Apartments,228 W 71st St,New York,NY,10023,http://www.equityapartments.com/New-York/New-York-City-apartments/Upper-West-Side/Parc-Coliseum-apartments.aspx
270574,Satori West Ashley,211 Satori Way,Johns Island,SC,29455,https://www.satoriwestashley.com/
227366,Stazione:25,2715 25th Ave S,Seattle,WA,98144,https://www.stazione25.com/
486,Rosewood,8525 N Armenia Ave,Tampa,FL,33604,https://rwoodapts.prospectportal.com/
48118,Oceanaire,16016 Lemoyne Blvd,Biloxi,MS,39532,http://www.liveatoceanaire.com
243523,The Elaine,1000 Skokie Blvd,Northbrook,IL,60062,https://www.theelaine.com/
49726,Landmark of D'Iberville,11059 Lamey Brg Rd,D'Iberville,MS,39540,www.landmarkdiberville.com
4939,Grove at St Andrews,716 Zimalcrest Dr,Columbia,SC,29210,www.groveatstandrews.com
38167,The Villas on Brightside,1645 Brightside Dr,Baton Rouge,LA,70820,http://www.livethevillas.com/
239250,Sweetwater,21300 Cotton Creek Dr,Gulf Shores,AL,36542,www.sweetwaterapts.net
5488,Arcadia 4127,4127 E Indian School Rd,Phoenix,AZ,85018,https://www.4127arcadia.com/
275151,Hamlet at MidCity,100 Chawston Ave,Huntsville,AL,35806,https://www.hamletatmidcity.com/?utm_source=GBP&utm_medium=organic&utm_knock=gmb#/
37476,Cole,300 S Lamar Blvd,Austin,TX,78704,https://www.coleapts.com/cole-apartments-austin-tx/
220763,Northwoods I-II,4051 E Olive Rd,Pensacola,FL,32514,https://northwoodsapts.com/
23549,Landmark,6303 Indian School Rd NE,Albuquerque,NM,87110,https://www.thelandmark-apartments.com/
16104,Twin Springs Apartments,1012 Harbins Rd NW,Norcross,GA,30093,https://www.twinspringsapts.com/
44304,LaSalle Villas,2104 La Salle Ave,Lubbock,TX,79407,http://www.lasallevillas.com/
27125,Tudor Place,5801 Peabody St,Hyattsville,MD,20783,https://www.tudorplaceapts.com/
280797,Aspire,6611 Seahurst Dr,Canal Winchester,OH,43110,https://www.aspireapthomes.com/
239318,Legacy Fort Mill,700 Gates Mills Dr,Fort Mill,SC,29708,http://www.legacyfortmill.com/
2282,City View,25200 Carlos Bee Blvd,Hayward,CA,94542,https://www.essexapartmenthomes.com/california/san-francisco-bay-area-apartments/hayward-apartments/city-view
40144,Riverside Villas,8828 Old Denton Rd,Fort Worth,TX,76244,http://www.liveatriversidevillas.com
40493,Bristol Park at Oak Ridge,790 Emory Valley Rd,Oak Ridge,TN,37830,http://www.bristolparkoakridge.com/
218589,Main Street Lofts,715 N Main St,Mansfield,TX,76063,https://www.mainstreetlofts.com/
47909,Westerville Park Apartment Homes,4565 Northland Square Dr E,Columbus,OH,43231,https://www.capcityapartments.com/westerville-park
226992,Forest Ridge,790 S Basswood Dr,Bloomington,IN,47403,https://www.forestridgebloomington.com/forest-ridge-bloomington-in/
7370,Morganton Place,5650 Netherfield Pl,Fayetteville,NC,28314,https://www.morgan-properties.com/apartments/nc/fayetteville/morganton-place/
51123,Oak Hill Apartments,22 Strayhorn Wy,Pittsburgh,PA,15213,http://www.oakhillapts.com/
235693,79 West,102 Cabana Cay Cir,Panama City Beach,FL,32413,www.79westapartments.com
34482,Abberly Grove,1160 Auston Grove Dr,Raleigh,NC,27610,www.abberlygrove.com
44985,The Park at Whispering Pines,3030 E Fountain Blvd,Colorado Springs,CO,80910,https://www.theparkwpapts.com/
11524,Casa De Arroyo,8360 W Spring Valley Rd,Dallas,TX,75240,http://www.casadearroyoapts.com
238944,Eagle Rock Apartments At Woodbury,92 Fairhaven Blvd,Woodbury,NY,11797,https://www.eaglerockmanagement.com/apartments/new-york/woodbury/eagle-rock-11797
32307,Bear Valley Park,5775 W Dartmouth Ave,Denver,CO,80227,https://www.rentbearvalleypark.com/
25996,Lumberton Apartment Homes,1401 Windmill Way,Lumberton,NJ,8048,https://www.morgan-properties.com/apartments/nj/lumberton/lumberton-homes/
27161,Huntington Gardens,4901 Heil Ave,Huntington Beach,CA,92649,https://www.allenproperties.net/huntington-gardens-huntington-beach-ca/
16373,The Villages At Montpelier,11686 S Laurel Dr,Laurel,MD,20708,https://www.morgan-properties.com/apartments/md/laurel/villages-at-montpelier/
261349,Broadstone Centennial,2 City Pl,Nashville,TN,37209,https://broadstonecentennial.com/
256972,Pottery Creek,2000 SE Sedgwick Rd,Port Orchard,WA,98366,http://www.potterycreek.com/
57976,One India Street,1 India St,Boston,MA,2109,https://www.oneindiastreetapartments.com/
70179,Woodington West,402 Colleen Rd,Baltimore,MD,21229,https://www.woodingtonwest.com/
66979,Ascent Uptown,225 S Poplar St,Charlotte,NC,28202,http://www.liveascentuptown.com/
62144,South Ridge,823 S Church St,Greenville,SC,29601,http://www.southridgeliving.com/
3748,Brookside Oaks,1651 Belleville Way,Sunnyvale,CA,94087,https://www.essexapartmenthomes.com/apartments/sunnyvale/brookside-oaks
229189,Harrison Park Apartments,565 W 1st Ave,Columbus,OH,43215,https://www.harrisonpark-apts.com/#Home
236188,Monticello Lee,620 Jefferson St,Alexandria,VA,22314,https://monticellolee.com/
11317,Dixon at Stonegate,2501 Oak Hill Cir,Fort Worth,TX,76109,https://www.dixonatstonegate.com/
268552,14 Lincoln Place,14 Lincoln Pl,Madison,NJ,7940,https://thelincolnmadison.com/
294493,Ashland,657 Ashland Ave,St Paul,MN,55104,https://krcapartments.com/property-detail/?propid=587&propname=Ashland%20Apartments
262540,AvalonBay Montville,85 Old Bloomfield Ave,Pine Brook,NJ,7058,https://www.avaloncommunities.com/new-jersey/montville-apartments/avalon-montville/
50339,Parc At Denham Springs I,31050 LA-16,Denham Springs,LA,70726,https://www.parcatdenhamsprings.com/
4599,Paramont,4201 Pleasant Lake Village Ln,Duluth,GA,30096,https://www.theparamontapts.com/
26278,The Park at Morella,4300 Flat Shoals Rd,Union City,GA,30291,www.theparkatmorella.com
294926,The Collier at Clift Farm,560 Jack Clift Blvd,Madison,AL,35757,https://www.thecolliercliftfarm.com/
21347,River Oaks,1000 Allison Dr,Vacaville,CA,95687,https://www.elevatetosequoia.com/apartments/ca/vacaville/river-oaks-apartment-homes/
60125,Cumberland Links,130 Cumberland Way,Pataskala,OH,43062,https://www.cumberlandlinksapts.com/
118445,Mara Pacific Beach Apartments,4275 Mission Bay Dr.,San Diego,CA,92109,https://www.equityapartments.com/san-diego/pacific-beach/mara-pacific-beach-apartments
13095,Trails at Dominion Park,200 Dominion Park Dr,Houston,TX,77090,https://trailsatdominion.com/
44765,Aero Place Apartments,3885 Lakehurst Drive,Colorado Springs,CO,80916,https://www.aeroplaceliving.com/
297381,Rainier View,5106 Parker Rd E,Sumner,WA,98390,https://rainierviewsumner.com/
224962,Perse,8151 Patterson Woods Dr,Orlando,FL,32821,https://www.perseapartments.com/
7744,Ascent Apartment Homes,1151 E 6720 S,Cottonwood Heights,UT,84121,https://www.ascentapthomesut.com/
48116,Crown Park,900 Crowne Park Dr,Winston-Salem,NC,27106,http://crownepark.com/
75126,Hawthorne House,2811 Loop 250 Frontage Rd,Midland,TX,79705,http://www.hawthornehouseapartmenthomes.com
63933,Vercanta Riverfront,4949 S Landing Dr,Portland,OR,97239,http://www.oxbow49.com/
281928,Mosby Citrus Ridge,130 Orlando Breeze Cir,Davenport,FL,33897,https://www.mosbycitrusridge.com/?utm_source=GBP&utm_medium=organic&utm_knock=g
5752,Regency Woods,1137 11th St,West Des Moines,IA,50265,https://www.regency-woods.com/
240595,Stockbridge Trails,319 E Hill Pkwy,Madison,WI,53718,https://www.stockbridgetrailsapartments.com/
14338,Granite Bay,14230 N 19th Ave,Phoenix,AZ,85023,http://www.granitebayapts.com/
61396,The Grain Belt,1215 Marshall St NE,Minneapolis,MN,55413,http://www.thegrainbeltmpls.com/
54550,MAA West Village,4600 W Village Pl,Smyrna,GA,30080,https://www.maac.com/georgia/atlanta/maa-west-village/
73713,Briarcliff Manor,93 Westgate Dr,Wheeling,WV,26003,https://www.briarcliffmanorapts.com/
39154,ReNew on Ridgewood,5000 Ridgewood Rd,Jackson,MS,39211,https://www.renewonridgewood.com/
267958,Pinnacle,7 New York Ave NE,Washington,DC,20002,https://pinnaclenomaapartments.com/
219390,Confluence at Harvest Hills,3701 Prairie Commons St,Williston,ND,58801,https://northdakota.weidner.com/apartments/nd/williston/confluence-at-harvest-hills/index.aspx
281149,Irondale at Wharton,47 Kossuth St,Wharton,NJ,7885,http://irondaleatwharton.com/
66940,AMLI Riverfront Green,1750 Little Raven St,Denver,CO,80202,https://www.amli.com/apartments/denver/lodo-apartments/amli-riverfront-green
64158,Allure by Windsor,6750 Congress Ave,Boca Raton,FL,33487,https://www.allurebywindsor.com/
69928,The Azlee,3480 S 300 E,Salt Lake City,UT,84115,https://www.theazleeapartments.com/
246641,Passenger Flats,1362 Passenger St,Chattanooga,TN,37408,http://www.passengerflats.com/
268764,Cadia Grand Praire,3950 Dechman Dr,Grand Prairie,TX,75052,https://yardlydechman.com/?utm_source=GoogleLocalListing&utm_medium=organic
10291,The Mirage Apartments,504 Dudley Cir,Arlington,TX,76010,https://liveatthemirage.com/
56182,Acorn Acres,3605 Brandywine Ct,Lafayette,IN,47905,https://www.liveatacornacres.com/
268747,Arthur On Aberdeen,210 N Aberdeen St,Chicago,IL,60607,https://arthuronaberdeen.com/
4724,MiraBella,40300 Washington St,Bermuda Dunes,CA,92203,www.mirabellalifestyle.com
30723,Mountain Ridge,2605 Verde Dr,Colorado Springs,CO,80910,http://www.mountainridge-apts.com/
258497,Casa Blanca I,1100 N Sonora St,Coolidge,AZ,85128,https://www.grandviewmanagementaz.com/casa-blanca-coolidge-az/
36972,The Kennedy Building,907 NE 45th St,Seattle,WA,98105,https://www.udr.com/seattle-apartments/downtown-seattle/the-kennedy-building/.
27574,Belle Fontaine Apartments,4077 Glencoe Ave,Marina Del Rey,CA,90292,https://www.equityapartments.com/los-angeles/marina-del-rey/belle-fontaine-apartments?propertyid=4035&s_kwcid=TC|4015|marina%20del%20rey%20apartments||S|e|15154714153
49752,Revolve,3945 S 700 W,Murray,UT,84123,https://www.revolveapts.com/
244546,Sterlington,4105 Sterlington Dr,Grovetown,GA,30813,https://www.sterlingtonapts.com
239094,Zander Place,1300 Main St,Cross Plains,WI,53528,http://www.zanderplace.com/
242191,AMLI West Loop,205 S Peoria St,Chicago,IL,60607,https://www.amli.com/apartments/chicago/west-loop-apartments/amli-west-loop
