apartmentid,name,address,city,state,zip,website
8418,City Gate at Cupertino Apartments,5608 Stevens Creek Blvd,Cupertino,CA,95014,http://www.equityapartments.com/california/san-francisco-bay-apartments/cupertino/archstone-cupertino-apartments.aspx
9133,Lane at Towne Crossing,4035 Towne Crossing Blvd,Mesquite,TX,75150,https://www.hgliving.com/apartments/tx/mesquite/lane-at-towne-crossing/?utm_knock=g
9168,The Lake Lofts,2795 N Buckner Blvd,Dallas,TX,75228,https://www.thelakeloftsapts.com/
11317,Dixon at Stonegate,2501 Oak Hill Cir,Fort Worth,TX,76109,https://www.dixonatstonegate.com/
11805,Woodland Hills,3541 W Northgate Dr,Irving,TX,75062,http://www.thewoodlandhills411.com/
12355,THIRTY377,3377 Blackburn St,Dallas,TX,75204,https://www.udr.com/dallas-apartments/uptown-dallas/thirty377/
12370,Rockbrook Creek I,2200 Uecker Dr,Lewisville,TX,75067,https://www.hgliving.com/apartments/tx/lewisville/rockbrook-creek/
12377,Metropolitan at Cityplace,2802 N Carroll Ave,Dallas,TX,75204,https://www.metropolitancityplace.com/
12525,MAA Boulder Ridge,1515 Cannon Pkwy,Roanoke,TX,76262,https://www.maac.com/texas/dallas/maa-boulder-ridge/
12586,Avondale at Warner Center,22222 Victory Blvd,Woodland Hills,CA,91367,https://www.essexapartmenthomes.com/apartments/woodland-hills/avondale-at-warner-center
12927,Wyvernwood Garden,2901 E Olympic Blvd,Los Angeles,CA,90023,http://www.wyvernwoodla.com
12963,The Blake LA,733 N Kings Rd,Los Angeles,CA,90069,https://www.essexapartmenthomes.com/apartments/the-blake-la
12985,Meadowood,1733 Cochran St,Simi Valley,CA,93065,https://www.essexapartmenthomes.com/california/ventura-county-apartments/simi-valley-apartments/meadowood
13153,Canyon Creek Apartments,1000 Canyon Village Cir,San Ramon,CA,94583,http://www.equityapartments.com/california/san-francisco-bay-apartments/san-ramon/canyon-creek-apartments.aspx
13181,Park Hill at Issaquah,22500 SE 56th St,Issaquah,WA,98029,https://www.essexapartmenthomes.com/apartments/park-hill-at-issaquah
13305,Portola Redlands,1250 N University St,Redlands,CA,92374,https://www.portolaredlands.com/
13756,Ellis Midtown,3117 N 7th Ave,Phoenix,AZ,85013,www.ellismidtown.com
14062,Camden Lake Pine,600 Park Summit Blvd,Apex,NC,27523,https://www.camdenliving.com/apartments/apex-nc/camden-lake-pine
14117,Marquis at Great Hills,10050 Great Hills Trl,Austin,TX,78759,www.mqgreathills.com
14155,Waterside at Ocotillo,4800 S Alma School Rd,Chandler,AZ,85248,https://www.mark-taylor.com/apartments/az/chandler/waterside-at-ocotillo/
14336,Mountain View Casitas,1130 E Grovers Ave,Phoenix,AZ,85022,https://www.mountainviewcasitas.com/
14524,Canton Mill Lofts,550 Riverstone Pkwy,Canton,GA,30114,https://venterraliving.com/apartments/canton-mill-lofts/
14538,Mira Santi,800 W Queen Creek Rd,Chandler,AZ,85248,https://www.mark-taylor.com/apartments/az/chandler/mira-santi/
14581,Milano,2500 Woodland Park Dr,Houston,TX,77077,https://www.milanoatwestchase.com/#
14596,Portola South Mountain,7611 S 36th St,Phoenix,AZ,85042,https://www.portolasouthmountain.com/
14907,Boca Winds,530 NE 47th St,Boca Raton,FL,33431,https://www.aspensquare.com/apartments/florida/boca-raton/boca-winds?utm_source=google&utm_medium=referral
14934,Country Manor,59 S Westfield St,Feeding Hills,MA,1030,https://www.aspensquare.com/apartments/massachusetts/feeding-hills/country-manor
14956,Mill Creek,1823 Stadium Rd,Wharton,TX,77488,https://www.millcreektx.com/
15049,Verandah at Lakepointe,8300 Farm to Market 1960 Rd E,Humble,TX,77346,https://verandahlake.com/
15064,Camden Holly Springs,680 W Sam Houston Pkwy S,Houston,TX,77042,https://www.camdenliving.com/apartments/houston-tx/camden-holly-springs
15332,Camden Ashburn Farm,20886 Isherwood Terrace,Ashburn,VA,20147,https://www.camdenliving.com/apartments/ashburn-va/camden-ashburn-farm?utm_source=gmb&utm_medium=local&utm_campaign=camden-ashburn-farm&y_source=1_MTE2NzczODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
15361,Hidden Springs,5220 Pearblossom Dr,Riverside,CA,92507,https://www.allenproperties.net/hidden-springs-riverside-ca/floorplans
15579,Regency Palm Court,914 S Wilton Pl,Los Angeles,CA,90019,https://www.essexapartmenthomes.com/apartments/los-angeles/regency-palm-court
16078,San Cervantes,400 N Coronado St,Chandler,AZ,85224,https://www.mark-taylor.com/apartments/az/chandler/san-cervantes/
16101,Park Place Townhomes,1005 S Gilbert St,Hemet,CA,92543,https://www.allenproperties.net/parkplacetownhomes-hemet-ca
16186,Edgewood Court,649 Prospect St,Chicopee,MA,1020,https://www.aspensquare.com/apartments/massachusetts/chicopee/edgewood-court
16196,Village Square Apartments,12011 Veirs Mill Rd,Wheaton,MD,20906,http://www.villagesquarewheaton.com/Home/Index/36189
16198,Rose Luxury Apartments,10853 Rose Ave,Los Angeles,CA,90034,https://www.theroseapts.com/
16377,Westshore,4601 W Gray St,Tampa,FL,33609,www.westshoretampabay.com/
16387,The Colony at Fashion Island,5100 Colony Plaza,Newport Beach,CA,92660,https://www.irvinecompanyapartments.com/locations/orange-county/newport-beach/colony-at-fashion-island.html
16758,Sonoma at Oak Creek,700 Sonoma Aisle,Irvine,CA,92618,https://www.irvinecompanyapartments.com/locations/orange-county/irvine/oak-creek/sonoma.html
16796,Santa Rosa,500 Cardiff,Irvine,CA,92606,https://www.irvinecompanyapartments.com/locations/orange-county/irvine/westpark/santa-rosa.html
16953,Serrano Highlands,25421 Alta Loma,Lake Forest,CA,92630,https://www.serranohighlandsapts.com/
16961,Creek at 2645 Apartments,2645 Stonecreek Dr,Sacramento,CA,95833,https://www.thecreekat2645.com/
16969,Hidden Hills,30041 Tessier St,Laguna Niguel,CA,92677,https://www.elevatetosequoia.com/apartments/ca/laguna-niguel/hidden-hills-condominium-rentals/
17102,Woodbridge Willows,344 Knollglen,Irvine,CA,92614,https://www.irvinecompanyapartments.com/locations/orange-county/irvine/woodbridge/woodbridge-willows.html
17161,Monterey Villas,7000 La Praix St,Highland,CA,92346,https://www.allenproperties.net/monterey-villas-highland-ca/
17178,Oak Glen,100 Oak Glen,Irvine,CA,92618,https://www.irvinecompanyapartments.com/locations/orange-county/irvine/oak-creek/oak-glen.html
17320,The Villas of Renaissance,5280 Fiore Terrace,San Diego,CA,92122,https://www.irvinecompanyapartments.com/communities/the-villas-of-renaissance
17541,Greentree Gardens,2618 Flint Way,San Bernardino,CA,92408,https://www.allenproperties.net/greentree-gardens-san-bernardino-ca/
17984,Alessio,5700 W Centinela Ave,Los Angeles,CA,90045,https://www.essexapartmenthomes.com/apartments/los-angeles/alessio
18752,Brookstone Apartments,1401 N Lamb Blvd,Las Vegas,NV,89110,https://www.liveatbrookstoneapartments.com/?utm_source=GMB&utm_medium=organic
19108,Canopy,923 112th St SW,Everett,WA,98204,https://www.canopyeverett.com/
19299,Phoenix Orlando,10801 Heather Ridge Cir,Orlando,FL,32817,https://www.livephoenixorlando.com/
19357,Newport Village Apartments,1827 W Gowan Rd,North Las Vegas,NV,89032,https://newportvillageaptslv.com/?utm_knock=g
19396,Alcove at Seahurst,14001 Ambaum Blvd SW,Burien,WA,98166,https://www.hgliving.com/apartments/wa/burien/alcove-at-seahurst/
19538,Stadium Apartments,2999 Woodway Dr SW,Huntsville,AL,35805,http://www.stadiumapartmentshuntsville.com/
19940,Portola Biltmore,2323 E Flower St,Phoenix,AZ,85016,https://www.portolabiltmore.com/
19995,BellCentre,308 108th Ave NE,Bellevue,WA,98004,https://www.essexapartmenthomes.com/apartments/bellevue/bellcentre
20050,Carmel Creek,11724 Carmel Creek Rd,San Diego,CA,92130,https://www.essexapartmenthomes.com/apartments/san-diego/carmel-creek?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
20349,Loma Palisades,2799 Adrian St,San Diego,CA,92110,http://www.lomapalisades.com/
20977,Cobblestone,15449 N 25th Ave,Phoenix,AZ,85023,https://www.cobblestonephx.com/
21149,Pinnacle at MacArthur Place,31 E Macarthur Cres,Santa Ana,CA,92707,https://www.essexapartmenthomes.com/apartments/santa-ana/pinnacle-at-macarthur-place
21169,Montebello at Summit Ridge,5200 Summit Ridge Dr,Reno,NV,89523,https://www.montebelloatsummitridge.com/
21347,River Oaks,1000 Allison Dr,Vacaville,CA,95687,https://www.elevatetosequoia.com/apartments/ca/vacaville/river-oaks-apartment-homes/
21381,Summit Park Village,8563 Lake Murray Blvd,San Diego,CA,92119,https://www.essexapartmenthomes.com/apartments/summit-park-village
23143,Mira Monte,10360 Maya Linda Rd,San Diego,CA,92126,https://www.essexapartmenthomes.com/apartments/mira-monte?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
23306,Villas Willow Glen,850 Meridian Way,San Jose,CA,95126,www.villaswillowglen.com
23367,Broadway Towers,1601 Broadway St,Concord,CA,94520,https://www.broadwayconcord.com/
23494,Indian Village,930 Old Goddard Rd,Lincoln Park,MI,48146,https://indianvillageapt.wixsite.com/home/apartments
23549,Landmark,6303 Indian School Rd NE,Albuquerque,NM,87110,https://www.thelandmark-apartments.com/
23963,Luna Bear Arcos,1637 E Missouri Ave,Phoenix,AZ,85016,http://www.arcosphx.com/
24049,River Bluff of Lexington,300 Palmetto Park Blvd,Lexington,SC,29072,https://www.aspensquare.com/apartments/south-carolina/lexington/river-bluff-of-lexington?utm_source=google&utm_medium=referral
24180,Pinnacle at Otay Ranch,1310 Santa Rita E,Chula Vista,CA,91913,https://www.essexapartmenthomes.com/california/san-diego-area-apartments/chula-vista-apartments/pinnacle-otay-ranch
24315,Riley Square,3707 Poinciana Dr,Santa Clara,CA,95051,https://www.essexapartmenthomes.com/apartments/santa-clara/riley-square
24366,Bay Terrace,3204 Casa De Campo Way,San Mateo,CA,94403,http://www.udr.com/san-francisco-bay-area-apartments/san-mateo/bay-terrace/
24542,Archstone Fremont Center Apartments,39410 Civic Center Dr,Fremont,CA,94538,http://www.equityapartments.com/california/san-francisco-bay-apartments/fremont/archstone-fremont-center-apartments.aspx
24648,Camden Overlook,4703 Summit Overlook Dr,Raleigh,NC,27612,https://www.camdenliving.com/apartments/raleigh-nc/camden-overlook
24998,Liberty Park Apartments,1 Matthew Ln,Braintree,MA,2184,https://www.equityapartments.com/south-boston/braintree/liberty-park-apartments
25781,Mayflower,205 34th St,Virginia Beach,VA,23451,https://www.iliveonthebeach.com/
26094,Garrison Square,7 Harcourt St,Boston,MA,2116,https://www.udr.com/boston-apartments/back-bay/garrison-square/
26194,Ventana Palms,7021 W McDowell Rd,Phoenix,AZ,85035,http://www.ventanapalmsapartments.com/
26730,Camden Brookwood,147 26th St NW,Atlanta,GA,30309,https://www.camdenliving.com/apartments/atlanta-ga/camden-brookwood
26892,Avalon at Arlington Square,2350 26th Ct S,Arlington,VA,22206,https://new.avaloncommunities.com/virginia/arlington-apartments/avalon-at-arlington-square/?utm_source=gmb&utm_medium=organic&utm_campaign=gmblist
26901,Bordeaux,1 Ambroise,Newport Beach,CA,92657,https://www.irvinecompanyapartments.com/communities/bordeaux
26946,Bermuda Terrace,9850 Bermuda Rd,Las Vegas,NV,89183,www.bermudaterraceapts.com
26967,The Estates at Cougar Mountain,2128 NW Shy Bear Way,Issaquah,WA,98027,http://www.estatesatcougarmountain.com/
27125,Tudor Place,5801 Peabody St,Hyattsville,MD,20783,https://www.tudorplaceapts.com/
27161,Huntington Gardens,4901 Heil Ave,Huntington Beach,CA,92649,https://www.allenproperties.net/huntington-gardens-huntington-beach-ca/
27574,Belle Fontaine Apartments,4077 Glencoe Ave,Marina Del Rey,CA,90292,https://www.equityapartments.com/los-angeles/marina-del-rey/belle-fontaine-apartments?propertyid=4035&s_kwcid=TC|4015|marina%20del%20rey%20apartments||S|e|15154714153
27577,Park Catalina,690 S Catalina St,Los Angeles,CA,90005,https://www.essexapartmenthomes.com/california/los-angeles-area-apartments/los-angeles-apartments/park-catalina
27999,Echo Pointe,4300 Echo Ct,La Mesa,CA,91941,https://www.liveatechopointe.com/
28372,Las Ventanas,3819 Vineyard Ave,Pleasanton,CA,94566,www.lasventanasapt.com
28386,Greenback Ridge,7566 Greenback Ln,Citrus Heights,CA,95610,www.thegreenbackridge.com
28391,Hill Country Villas,9032 Dugas Rd,San Antonio,TX,78251,http://www.hillcountryvillasapartments.com/
28538,The Mark,24650 Amador St,Hayward,CA,94544,https://www.experiencethemark.com/
28696,Ellinwood,400 Longbrook Way,Pleasant Hill,CA,94523,https://www.ellinwoodapartments.com/
28728,ArtHaus Central,544 Central Ave,Alameda,CA,94501,https://www.arthauscentral.mov/
29583,Norcross Crossings,3400 Peachtree Corners Cir,Norcross,GA,30092,https://www.hgliving.com/apartments/ga/peachtree-corners/norcross-crossing/
30237,Forest View,4545 S Panther Creek Dr,The Woodlands,TX,77381,https://venterraliving.com/apartments/forest-view/
30657,Pegasus Apartments,612 Flower St,Los Angeles,CA,90017,https://www.equityapartments.com/los-angeles/financial-district/pegasus-apartments
30723,Mountain Ridge,2605 Verde Dr,Colorado Springs,CO,80910,http://www.mountainridge-apts.com/
30734,Waterford Village,51 Meadow Ln,Bridgewater,MA,2324,https://www.harborgroupmanagement.com/apartments/MA/Bridgewater/Waterford-Village/
30751,Commons at Windsor Gardens,624 Walpole St,Norwood,MA,2062,https://www.udr.com/boston-apartments/norwood/the-commons-at-windsor-gardens/
30997,Camden Fallsgrove,719 Fallsgrove Dr,Rockville,MD,20850,https://www.camdenliving.com/apartments/rockville-md/camden-fallsgrove
31197,The Village at Toluca Lake I,211 N Valley St,Burbank,CA,91505,https://www.essexapartmenthomes.com/apartments/burbank/the-village-at-toluca-lake
31564,The 1856 Apartments,1703 S I-35 South Frontage Rd,San Marcos,TX,78666,https://www.the1856apartments.com/
32336,1210 Mass Apartments,1210 Massachusetts Ave NW,Washington,DC,20005,http://www.equityapartments.com/washington-dc/washington-dc-apartments/northwest-dc/1210-mass-apartments.aspx
32561,Pacific View,5162 Whitman Way,Carlsbad,CA,92008,https://www.irvinecompanyapartments.com/locations/san-diego/carlsbad/pacific-view.html
32746,Wildwood off Main,200 Lake Forest Blvd,Kalamazoo,MI,49006,https://www.wildwoodoffmainapts.com/
32793,The Reserve,1930 Ridge Ave,Evanston,IL,60201,www.reserveatevanston.com
32995,2400 M Apartments,2400 M St NW,Washington,DC,20037,http://www.equityapartments.com/washington-dc/georgetown/2400-m-apartments
33267,Brookside Village,28700 34th Ave S,Auburn,WA,98001,https://www.brooksidevillageapts.com/
33318,Riverstone,7459 Rush River Dr,Sacramento,CA,95831,http://www.riverstoneaptliving.com/
33327,The Parker,14140 N Broadway Ext,Edmond,OK,73013,https://venterraliving.com/apartments/the-parker/
33986,South City Station Apartments,101 McLellan Drive,South San Francisco,CA,94080,http://www.equityapartments.com/california/san-francisco-bay-apartments/south-san-francisco/archstone-south-san-francisco-apartments.aspx
34275,Bella Rose,4900 Canada Valley Rd,Antioch,CA,94531,www.bellaroseapts.com
34482,Abberly Grove,1160 Auston Grove Dr,Raleigh,NC,27610,www.abberlygrove.com
34500,Cortland Brier Creek,7920 Oak Estate St,Raleigh,NC,27617,https://cortland.com/apartments/cortland-brier-creek/
34523,Constellation Ranch,500 W Loop 820 S,Fort Worth,TX,76108,https://www.constellationranchtx.com/
34548,Marbella,2504 Marron Rd,Carlsbad,CA,92010,https://www.irvinecompanyapartments.com/communities/marbella/
34785,Pepper Tree,2701 Longmire Dr,College Station,TX,77845,http://adaraportal.yottareal.com/pages/HomePage.aspx?Id=55
34909,Polo Downs,1135 London Cir Ln,Fenton,MO,63026,http://www.polodowns.com/
35256,Camden Manor Park,4000 Manor Club Dr,Raleigh,NC,27612,https://www.camdenliving.com/apartments/raleigh-nc/camden-manor-park
35349,The Redland,18979 Redland Rd,San Antonio,TX,78259,www.livetheredland.com
35540,The Flats At Dupont Circle Apartments,2000 N St NW,Washington,DC,20036,https://www.equityapartments.com/washington-dc/dupont-circle/the-flats-at-dupont-circle-apartments
35919,Murray Hill Tower,245 E 40th St,New York,NY,10016,http://www.equityapartments.com/new-york/new-york-city-apartments/gramercy-park-murray-hill/archstone-murray-hill-apartments.aspx
35934,Hawthorn Village,3663 Solano Ave,Napa,CA,94558,http://www.hawthornvillageapts.com
36173,Wedgewood on the Green,161 Green Moor Way,Henrietta,NY,14467,https://wg.barringtonresidential.com/
36268,Stoney Creek,570 Stowell Dr,Rochester,NY,14616,http://www.stoneycreekapthomes.com/
36925,View 14,2303 14th St NW,Washington,DC,20009,http://www.view14.com/
36964,Avalon Meydenbauer,10410 NE 2nd St,Bellevue,WA,98004,https://www.avaloncommunities.com/washington/bellevue-apartments/avalon-meydenbauer
36972,The Kennedy Building,907 NE 45th St,Seattle,WA,98105,https://www.udr.com/seattle-apartments/downtown-seattle/the-kennedy-building/.
37143,Village of Cross Creek,7536 Hillcrest Dr,Florence,KY,41042,www.villageofcrosscreek.com
37360,Goldstone Place,1200 S 1500 E,Clearfield,UT,84015,http://www.goldstoneplace.com
37386,AMLI Quadrangle,2717 Howell St,Dallas,TX,75204,https://www.amli.com/apartments/dallas/downtown-dallas-apartments/amli-quadrangle
37388,Villas At Wylie,600 Woodbridge Pkwy,Wylie,TX,75098,http://www.villasatwylie.com/
37545,Camden Cedar Hills,4100 W Slaughter Ln,Austin,TX,78749,https://www.camdenliving.com/apartments/austin-tx/camden-cedar-hills
37577,Siena Villas,9130 Nolan St,Elk Grove,CA,95758,https://www.sienavillaapartment.com/
37712,The Enclave,507 NE Northgate Way,Seattle,WA,98125,https://www.enclavenorthgate.com/
37716,Ten20,10710 NE 10th St,Bellevue,WA,98004,https://www.udr.com/seattle-apartments/bellevue/ten20/
37721,Belcarra,10688 NE 10th St,Bellevue,WA,98004,https://www.essexapartmenthomes.com/apartments/bellevue/belcarra?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
37805,The Gentry's Landing,400 N 4th St,St. Louis,MO,63102,http://www.gentryslanding.com/
37919,Parc Coliseum Apartments,228 W 71st St,New York,NY,10023,http://www.equityapartments.com/New-York/New-York-City-apartments/Upper-West-Side/Parc-Coliseum-apartments.aspx
37920,Parc Cameron,41 W 86th St,New York,NY,10024,http://www.equityapartments.com/new-york/new-york-city-apartments/upper-west-side/parc-cameron-apartments.aspx
37972,Eagle Rock Apartments at West Hartford,1248 Farmington Ave,West Hartford,CT,6107,https://www.eaglerockproperties.com/apartments/ct/west-hartford/eagle-rock-apartments-of-west-hartford/
37983,Eagle Rock Apartments at Towson,5 Stonewain Ct,Towson,MD,21204,https://www.eaglerockproperties.com/apartments/md/towson/eagle-rock-apartments-at-towson/
38378,Park Northside,1601 Roane St,Richmond,VA,23222,https://www.parknorthsiderva.com/
38525,Marquis Sonoran Preserve,29675 N North Valley Pkwy,Phoenix,AZ,85085,https://www.mqsonoranpreserve.com/
38541,Camden Brushy Creek,1101 Brushy Creek Rd,Cedar Park,TX,78613,https://www.camdenliving.com/apartments/cedar-park-tx/camden-brushy-creek#overview
38733,Versailles Koreatown Apartments,918 S Oxford Ave,Los Angeles,CA,90006,http://www.equityapartments.com/bbrochure.aspx?PropertyId=2359&utm_source=google&utm_medium=cpc&utm_campaign=losangelesproperties_versailleskoreatown&s_kwcid=TC%7c4015%7cversailles+koreatown+apartments%7c%7cS%7cp%7c9013274593
39346,Bella Mirage,3800 N El Mirage Rd,Avondale,AZ,85392,https://www.bellamirageapts.com/
39387,High Rock 5300,5300 Los Altos Pkwy,Sparks,NV,89436,www.highrock5300.com
39573,Prime at Gardenside,2044 Georgian Way,Lexington,KY,40504,https://www.liveprimegardenside.com/
40193,AMLI South Shore,1620 E Riverside Dr,Austin,TX,78741,https://www.amli.com/apartments/austin/downtown-austin-apartments/amli-south-shore
40566,The Courts at Huntington Station I,5950 Grand Pavilion Way,Alexandria,VA,22303,http://www.udr.com/washington-dc-apartments/alexandria/the-courts-at-huntington-station/
40710,Chloe on Union,1408 E Union St,Seattle,WA,98122,https://www.equityapartments.com/seattle/pike-pine/chloe-apartments
40989,Savoye,3850 Vitruvian Way,Addison,TX,75001,http://www.savoyeaddison.com/
41973,Rosewood Park,4500 Mira Loma Dr,Reno,NV,89502,http://www.rosewoodparkreno.com/
43097,Big Creek Apartments and Townhomes,11540 Apache Dr,Parma Heights,OH,44130,https://www.goldbergcompanies.com/big-creek-apartments-parma-heights-oh/?utm_source=GMB&utm_medium=Website
44765,Aero Place Apartments,3885 Lakehurst Drive,Colorado Springs,CO,80916,https://www.aeroplaceliving.com/
46179,East Hampton,2901 N Governeour St,Wichita,KS,67226,https://www.hayloftapartmenthomes.com/east-hampton-estates
46561,Preserve at Creekside,1299 Antelope Creek Dr,Roseville,CA,95678,http://www.thepreserveatcreeksideapts.com/
46986,Mountain Ridge Manor,820 Monroe Blvd,Ogden,UT,84404,http://www.mountainridgemanor.com
47710,Adley at 72nd,1214 Applewood Dr,Papillion,NE,68046,https://www.aspensquare.com/apartments/nebraska/papillion/adley-72nd
47909,Westerville Park Apartment Homes,4565 Northland Square Dr E,Columbus,OH,43231,https://www.capcityapartments.com/westerville-park
48177,The Metropolitan,2612 Whitehall Terrace,Louisville,KY,40220,https://venterraliving.com/apartments/the-metropolitan/
48514,The Avenue,300 Chapel Ridge Dr,Cabot,AR,72023,https://www.aspensquare.com/apartments/arkansas/cabot/the-avenue
48769,Spring Gate,1500 Springate Dr,Panama City,FL,32404,https://www.hgliving.com/apartments/fl/panama-city/spring-gate/#/
49248,Sandpiper,1496 Spring Ln,Holladay,UT,84117,https://www.sandpiperapartmentssaltlakecity.com/
50746,Crawford Square,510 Protectory Pl,Pittsburgh,PA,15219,http://www.crawfordsquareapts.com
51921,Deer Run,9957 Darrow Park Dr,Twinsburg,OH,44087,https://www.liveatdeerrunapts.com/
52140,MAA Wade Park,5443 Wade Park Blvd,Raleigh,NC,27607,https://www.maac.com/north-carolina/raleigh-cary/maa-wade-park/
52348,The Vue,110 Somerset St,New Brunswick,NJ,8901,http://thevuenj.com/
52967,Seville at Mace Ranch,4501 Alhambra Dr,Davis,CA,95618,http://www.liveattheseville.com/
