apartmentid,name,address,city,state,zip,website
24180,Pinnacle at Otay Ranch,1310 Santa Rita E,Chula Vista,CA,91913,https://www.essexapartmenthomes.com/california/san-diego-area-apartments/chula-vista-apartments/pinnacle-otay-ranch
241798,Waterford Landings,135 Westfield Ct,Clarksville,TN,37040,https://www.waterfordlandingsapartments.com/
24315,Riley Square,3707 Poinciana Dr,Santa Clara,CA,95051,https://www.essexapartmenthomes.com/apartments/santa-clara/riley-square
245783,Panorama,918 W School St,Chicago,IL,60657,https://www.panoramachicagoapts.com/
24575,Deerwood Pines,414 Maxey Rd,Houston,TX,77013,https://deerwoodpines.com/
251120,The Foundry,998 Riverfront St,West Sacramento,CA,95691,https://www.thefoundry-tbd.com/
249998,Canvas,5300 Baltimore Ave,Hyattsville,MD,20781,https://www.canvas-apts.com/
252496,Bridger Commons,8922 N Kellogg St,Portland,OR,97203,https://www.bridgercommonspdx.com/
252782,One Deerfield,9295 One Deerfield Pl,Mason,OH,45040,https://www.onedeerfield.com/
136,Ridgewood Club,4594 Wicklow Pl,Virginia Beach,VA,23452,https://www.ridgewoodclub.com/
13181,Park Hill at Issaquah,22500 SE 56th St,Issaquah,WA,98029,https://www.essexapartmenthomes.com/apartments/park-hill-at-issaquah
25376,The Preserve at Spring Lake II,895 Wymore Rd,Altamonte Springs,FL,32714,https://livebh.com/apartments/the-preserve-at-spring-lake/
253743,Walcott Jeffersonville,222 W Maple St,Jeffersonville,IN,47130,https://www.thewalcottjeffersonville.com/
2537,Bothell Ridge,19928 Bothell Everett Hwy,Bothell,WA,98012,https://www.essexapartmenthomes.com/apartments/bothell-ridge
253546,Linz At The Station,5300 The Station Blvd,Sachse,TX,75048,https://www.linzthestation.com/
25445,Highview Terrace,7004 Highview Terrace,Chillum,MD,20782,https://www.southernmanagement.com/communities/highview-terrace/
254167,Harbisons Dairy,2041 Coral St,Philadelphia,PA,19125,https://www.harbisonsdairy.com/
255500,Poudre Trails I,3004 West A Street,Greeley,CO,80631,https://poudretrailsapartments.com/floor-plans/
25563,The Hudson,1425 P St NW,Washington,DC,20005,https://www.thehudsondc.com/
255766,Altis Blue Lake,6615 Waterfront Crossing,Lake Worth,FL,33467,https://www.altisbluelake.com/
257860,Quin,1010 Santa Fe Dr,Denver,CO,80204,https://www.hollandresidential.com/co/denver/quin
2587,The Palms at Laguna Niguel,28188 Moulton Pkwy,Laguna Niguel,CA,92677,https://www.essexapartmenthomes.com/california/orange-county-area-apartments/laguna-niguel-apartments/the-palms-laguna-niguel
260697,LINQ at South Mountain,1700 E Baseline Rd,Phoenix,AZ,85042,https://www.linqatsouthmountain.com/
26110,Butterfield Oaks,2288 Oakmeadow Dr,Aurora,IL,60502,https://livebh.com/apartments/butterfield-oaks-apartments/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
260564,Union @ Roosevelt II,888 N 1st Ave,Phoenix,AZ,85003,https://www.unionatroosevelt.com/
261378,Attain at Harbour View,2000 Ironside Dr,Suffolk,VA,23435,https://www.attainharbourview.com/?utm_source=GBP&utm_medium=organic
261739,The Pointe at Palm Bay,205 Valor Dr SE,Palm Bay,FL,32907,https://www.thepointeatpalmbay.com/
261648,The Larson,3706 Larson Ln W,University Place,WA,98466,https://www.larsonapts.com/
26342,The Churchill,111 S Marquette Ave,Minneapolis,MN,55401,www.TheChurchillapartments.com
263366,The Crockett,4042 Shurgard Way,Hermitage,TN,37076,https://www.thecrockettapts.com/
262964,The Bellagio,1384 Empire Blvd,Rochester,NY,14609,https://www.bellagio1384.com/
26530,Pines of Burnsville,1024 W Burnsville Pkwy,Burnsville,MN,55337,http://www.pinesofburnsville.com/
266145,Forge 65,799 NE 60th St,Pleasant Hill,IA,50327,https://www.forge65.com/
266944,Trailside Verdae,180 Woodruff Rd,Greenville,SC,29607,https://www.rktrailside.com/
268592,Jasper House,1825 E Boston St,Philadelphia,PA,19125,https://live.jasperhousephl.com/
26967,The Estates at Cougar Mountain,2128 NW Shy Bear Way,Issaquah,WA,98027,http://www.estatesatcougarmountain.com/
269570,Trinity Highline,1101 Gounah St,Fort Worth,TX,76102,https://www.trinityhighline.com/
27125,Tudor Place,5801 Peabody St,Hyattsville,MD,20783,https://www.tudorplaceapts.com/
270484,The Casco,201 Federal St,Portland,ME,4101,https://liveredfern.com/buildings/aucocisco/
271682,Princeton Place,4344 Wyoga Lake Rd,Cuyahoga Falls,OH,44224,https://livebh.com/apartments/princeton-place/?utm_source=gbp&utm_medium=organic&utm_campaign=gbp
272898,The Penhurst Collective,2800 N Wayzata Blvd,Minneapolis,MN,55405,https://www.thepenhurst.com/
27577,Park Catalina,690 S Catalina St,Los Angeles,CA,90005,https://www.essexapartmenthomes.com/california/los-angeles-area-apartments/los-angeles-apartments/park-catalina
274909,The Sinclair II,414 SW Hayworth Dr,Port Orchard,WA,98367,https://www.thesinclair.com/
27514,Festival Field,90 Girard Ave,Newport,RI,2840,https://www.liveatfestivalfield.com/
275341,Prospect Lake Wire I,380 Wire Dr,Lakeland,FL,33815,https://www.prospectlakewire.com/
276905,Overlook at Mill Creek,1852 Auburn Rd,Dacula,GA,30019,https://www.overlookatmillcreekhomes.com/
281767,YO,3201 Morgan Ford Rd,St. Louis,MO,63116,https://www.yo-stl.com/
281751,The Franklin Marlboro,2 Jayden Rd,Marlboro,NJ,7746,https://www.thefranklinmarlboro.com/
15181,Bayvue,1293 Bayside Ave,Woodbridge,VA,22191,http://www.southernmanagement.com/bayvue/
290096,Janet Court,402 Janet Ct N,Keizer,OR,97303,https://www.janetcourtprinceton.com/
294552,Red Hawk Laurel Grey,2031 NE Holliday Ave,Bend,OR,97701,https://www.redhawklaurelgrey.com/
292568,Arabella at Dutchtown,36500 Belle Savanne Ave,Geismar,LA,70734,https://livebh.com/apartments/arabella-at-dutchtown/
29505,Campo Basso,15923 Hwy 99,Lynnwood,WA,98087,http://www.campobassoapts.com/
295542,Enclave Crystal Lake,111 E Crystal Lake Ave,Crystal Lake,IL,60014,https://www.liveenclavecrystallake.com/
29912,Bella Park Apartments,210 N Beechwood Ave,Rialto,CA,92376,www.bellaparkapartments.com
31197,The Village at Toluca Lake I,211 N Valley St,Burbank,CA,91505,https://www.essexapartmenthomes.com/apartments/burbank/the-village-at-toluca-lake
32148,Tree Tops Apartment Homes,2908 Birmingham Hwy,Opelika,AL,36801,http://www.treetopsal.com/
33746,Creekside at Matthews,12825 Vinings Creek Dr,Matthews,NC,28105,https://livebh.com/apartments/creekside-at-matthews/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
3345,Enclave at Paradise Valley,4502 E Paradise Vlg Pkwy S,Phoenix,AZ,85032,https://www.enclaveaz.com/
34131,Whispering Lake,10415 E 43rd St,Kansas City,MO,64133,https://livebh.com/apartments/whispering-lake/
35534,The Monarch by Windsor,801 W 5th St,Austin,TX,78703,http://www.themonarchbywindsor.com/
15579,Regency Palm Court,914 S Wilton Pl,Los Angeles,CA,90019,https://www.essexapartmenthomes.com/apartments/los-angeles/regency-palm-court
15541,Palms at Clear Lake,1300 Gemini St,Houston,TX,77058,https://livebh.com/apartments/the-palms-at-clear-lake-apartments/
15517,The Artisan Residences at Bella Terra,15555 Huntington Village Ln,Huntington Beach,CA,92647,https://www.theartisanatbellaterra.com/
16331,The Oaks of Woodland Park,4747 W Waters Ave,Tampa,FL,33614,https://livebh.com/apartments/the-oaks-of-woodland-park-apartments/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
36149,Blueberry Hill,15 Still Moon Crescent,Rochester,NY,14624,http://www.blueberryhillapartments.com/
36175,Chocolate Works,231 N 3rd St,Philadelphia,PA,19106,https://chocolateworks-living.com/
3748,Brookside Oaks,1651 Belleville Way,Sunnyvale,CA,94087,https://www.essexapartmenthomes.com/apartments/sunnyvale/brookside-oaks
37561,Heritage Landing,415 N 1st St,Minneapolis,MN,55401,https://www.heritagelanding.com/?botLoad=welcome&utm_source=google
37721,Belcarra,10688 NE 10th St,Bellevue,WA,98004,https://www.essexapartmenthomes.com/apartments/bellevue/belcarra?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
3774,Club at Highland Park,11402 Evans St,Omaha,NE,68164,https://www.clubathighlandpark.com/
38381,Meridian Parkside,1400 Summit Ln,Newport News,VA,23601,www.meridianparkside.com
3912,Stratford Village,2000 London Town Ln,Montgomery,AL,36117,https://www.stratfordvillageapartments.com/
39521,The Gotham,255 Warren St,Jersey City,NJ,7302,https://ironstate.com/property/the-gotham/
40188,Bridge at Midtown Commons,810 W St Johns Ave,Austin,TX,78752,https://www.bridgeatmidtowncommons.com/
41591,Hawthorne Ridge,3300 N Loop 336 W,Conroe,TX,77304,https://livebh.com/apartments/hawthorne-ridge/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
42384,The Groves at 665,6049 Rings Ave,Grove City,OH,43123,www.groves665.com
42525,Park Place Apartments,7514 Hogan Rd,Jacksonville,FL,32216,http://www.parkplacejville.com/
42345,SouthRidge,1100 County Line Rd,Kansas City,KS,66103,https://www.southridgekc.com/
42261,Casas de Soledad,3901 Sonoma Springs Rd,Las Cruces,NM,88011,http://www.casasdesoledadapt.com/
44573,Windsor Manor,235 SE 165th Ave,Portland,OR,97233,www.windsormanorprinceton.com
43741,Quatama Village,380 NW Gina Way,Aloha,OR,97006,https://www.quatamaprinceton.com/
44669,Commons at Dawson Creek,2111 NE Shute Rd,Hillsboro,OR,97124,http://www.commonsatdawsoncreek.com/index.aspx
47182,The Crossings at Bramblewood,1401 Yellowpine Cir,Richmond,VA,23225,https://livebh.com/apartments/the-crossings-at-bramblewood/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
46915,Barberton,605 Barberton Dr,Virginia Beach,VA,23451,https://www.barbertonapt.com/
4700,Brisa Galería,5331 Beverly Hill St,Houston,TX,77056,https://liveatcdj.com/
49169,Pebble Creek,4805 Pebble Creek E,Shelby Township,MI,48317,https://www.pebblecreekapt.com/
50977,Cherry Hill Manor,167 Cherry Valley Dr,Inkster,MI,48141,www.cherryhillmanor.com
49986,Echelon,5101 88th St Ct SW,Lakewood,WA,98499,http://www.echelonapts.com/
49918,Hamlet Apartments,2210 EP True Pkwy,West Des Moines,IA,50265,https://www.hamletwdm.com/
49899,Somerset Apartments,6620 SE 5th St,Des Moines,IA,50315,https://www.somersetdm.com/
50910,Bella On Broadway,436 Broadway,Tacoma,WA,98402,http://www.bellaonbroadway.com/
52756,Ashton Woods Apartments,4645 Drummond Blvd SE,Kentwood,MI,49508,https://www.ashtonwoods-apt.com/
53382,The Martin,2105 5th Ave,Seattle,WA,98121,http://www.themartinseattle.com
55168,Oak Park,4495 Pacifica Way NE,Salem,OR,97305,https://www.oakparkprinceton.com
54958,1038 on Second,1038 Second St,Lafayette,CA,94549,https://1038onsecond.cmcrents.com/
56193,Vue 180,300 Riverboat Row,Newport,KY,41071,http://www.vue180.com/
55954,Waterside Place by Windsor,505 Congress St,Boston,MA,2210,www.watersideplacebywindsor.com
57142,Metro 303,303 Main St,Hempstead,NY,11550,https://www.metro303.com/
5784,The Cornerstone,2409 S Conway Rd,Orlando,FL,32812,https://livebh.com/apartments/the-cornerstone/
57665,The Summit Apartments,2333 Lake Rd,Huntsville,TX,77340,https://www.thesummit-huntsville.com/
5715,Windsor Westminster,9100 Vance St,Westminster,CO,80021,https://www.windsorwestminster.com/
17369,Windsor at Midtown,222 14th St NE,Atlanta,GA,30309,https://www.windsoratmidtown.com/
58341,Heritage Park,1818 Evergreen Park Dr SW,Olympia,WA,98502,http://heritageparkolympia.com/
58546,Lake Park Estates,1265 Pershing Rd,De Pere,WI,54115,https://wright-weber.com/property/LakePark
58969,Cirrus,2030 8th Ave,Seattle,WA,98121,https://www.cirrusseattle.com/
60172,Waters Edge,340 W Lehigh St,Bethlehem,PA,18018,http://www.watersedgeaptspa.com/
60185,Plantation Oaks,10875 Abercorn St,Savannah,GA,31419,https://www.plantationoakssavannah.com/
61386,East Beach Marina,4921 Pretty Lake Ave,Norfolk,VA,23518,http://www.eastbeachmarinaapartments.com/
6281,Wildwood,7610 Cameron Rd,Austin,TX,78752,http://www.wildwoodaustin.com/
63770,1000 Kiely,1000 Kiely Blvd,Santa Clara,CA,95051,https://www.essexapartmenthomes.com/apartments/1000-kiely?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
63771,Apex,1102 S Abel St,Milpitas,CA,95035,https://www.essexapartmenthomes.com/apartments/milpitas/apex?sc_camp=2648D1300BEC431BB11EB86F02F52DBD&utm_source=googlesearch
64634,Retreat at Fremaux,1303 Town Center Pkwy,Slidell,LA,70458,https://livebh.com/apartments/retreat-at-fremaux-town-center-apartments/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
64068,Riverplace,201 Deann Dr,Independence,OR,97351,www.riverplacecr.com
64195,Windsor West Lemmon,3650 Cedarplaza Ln,Dallas,TX,75209,https://www.windsorcommunities.com/properties/windsor-west-lemmon/
64158,Allure by Windsor,6750 Congress Ave,Boca Raton,FL,33487,https://www.allurebywindsor.com/
64781,Pleasant Meadows Townhomes,12 Fernwood Dr,Lancaster,NY,14086,https://www.townhomesatpleasantmeadows.com/
64141,Spectrum Paramount,230 Spectrum Ave,Gaithersburg,MD,20879,http://www.spectrum270.com
64789,Spectrum Majestic,120 Paramount Park Dr,Gaithersburg,MD,20879,http://www.spectrum270.com/gaithersburg-gaithersburg/spectrum-majestic/
64513,Galleria Club,8680 Baymeadows Rd E,Jacksonville,FL,32256,http://www.cabanaclub.com/
65784,River House I,1785 N Water St,Milwaukee,WI,53202,www.mkeriverhouse.com
65069,Olympic by Windsor,936 S Olive St,Los Angeles,CA,90015,https://www.olympicbywindsor.com/index.aspx
6583,Courtney Cove,5510 N Himes Ave,Tampa,FL,33614,https://livebh.com/apartments/courtney-cove-apartments/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
6686,Candlewood North,9830 Reseda Blvd,Los Angeles,CA,91324,https://www.candlewoodnorthapts.com/
67391,Lakeline Crossing,13010 Ridgeline Blvd,Cedar Park,TX,78613,https://livebh.com/apartments/lakeline-crossing/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
67146,Aria at Millenia,5000 Millenia Palms Dr,Orlando,FL,32839,https://ariaatmillenia.com/
67566,The Kennedy at Brooks City Base,7714 Kennedy Hill Dr,San Antonio,TX,78235,https://livebh.com/apartments/the-kennedy-apartments/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
68133,Stoneplace Apartments I & II,872 W Main St,Molalla,OR,97038,https://www.stoneplaceapts.us/
69066,Promenade at Belleair,2159 Nursery Rd,Clearwater,FL,33764,https://livebh.com/apartments/promenade-at-belleair-apartments/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
69182,The Lincoln Common,2345 N Lincoln Ave,Chicago,IL,60614,https://www.lincolncommonapartments.com/floorplans
70391,The Durham,7201 York Ave S,Edina,MN,55435,http://www.thedurhamapartments.com/
17984,Alessio,5700 W Centinela Ave,Los Angeles,CA,90045,https://www.essexapartmenthomes.com/apartments/los-angeles/alessio
18100,Terraces at Paseo Colorado,375 E Green St,Pasadena,CA,91101,https://www.windsorcommunities.com/properties/terraces-at-paseo-colorado/
17965,Laguna Park,4014 W Waters Ave,Tampa,FL,33614,https://lagunapark.pmiflorida.com/
18988,Canyon Run,1365 Broadway,El Cajon,CA,92021,http://www.canyonrunapartments.com/
70913,Zachary Park,3601 NE 162nd Ave,Portland,OR,97230,https://www.zacharyparkprinceton.com/
72185,Villaggio,1328 Market St,Tacoma,WA,98402,http://www.villaggiotacoma.com/
72086,Maple Lane I,2001 Sugar Maple Ln,Elkhart,IN,46514,https://www.maplelaneapts.com/
71879,1405 Point,1405 Point St,Baltimore,MD,21231,http://www.1405point.com/
73578,Reserve at Squirrel Run,2118 W Old Spanish Trail,New Iberia,LA,70560,www.reserveatsquirrelrunapartmenthomes.com
73716,South Park Village,1300 S Park Way,Sanford,NC,27332,http://www.southparkvillagenc.com
73761,Cherryblossom Way,6364 Rippey Cir,Reynoldsburg,OH,43068,https://cherryblossomwaytownhomes.midohiodevelopment.com/?rcstdid=MzI%3d-GJOvflXLv8M%3d&_yTrackUser=OTA1NDIyMDM1IzE3NTk0ODY1NzQ%3d-atfSYdUTUEo%3d&_yTrackVisit=MTYzNjQwMDExOSMxNTQ3MDYxNjUx-1nY7a0wkOck%3d&_yTrackReqDT=39031520200309
76589,Palm Bay Club,13050 Gran Bay Pkwy,Jacksonville,FL,32258,https://www.palmbayclubjax.com
77713,Pure Redmond Apartments,17634 NE Union Hill Rd,Redmond,WA,98052,https://www.essexapartmenthomes.com/apartments/pure-redmond
77589,Windsor Sugarloaf,1455 Satellite Blvd,Suwanee,GA,30024,https://www.windsorcommunities.com/properties/windsor-sugarloaf/
78700,Adley City Springs,6075 Roswell Rd,Sandy Springs,GA,30328,https://livebh.com/apartments/grand-oasis-apartment-homes/
7902,Captains Landing,3102 69th St,Galveston,TX,77551,https://livebh.com/apartments/captains-landing-apartments/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
94940,The Liberty Lofts,400 S Culberson,Gainesville,TX,76240,https://www.thelibertyapts.com/
93778,Carraway Village,600 Carraway Crossing,Chapel Hill,NC,27516,https://www.livecarrawayvillage.com/
8740,Parc Plaza,333 E Denton Dr,Euless,TX,76039,https://livebh.com/apartments/parc-plaza-apartments/
94295,Silver,333 Sunol St,San Jose,CA,95126,https://www.essexapartmenthomes.com/apartments/san-jose/silver
9480,Huntington Meadows,2311 Stratton Ln,Arlington,TX,76006,https://livebh.com/apartments/huntington-meadows-apartment-homes/?utm_source=realpage&utm_medium=referral&utm_campaign=cta
97765,Icon One Daytona Rise Collection,1820 Legends Ln,Daytona Beach,FL,32114,https://www.icononedaytona.com/
