apartmentid,name,address,city,state,zip,website
263573,Village at Camelback Park,11200 W Camelback Rd,Phoenix,AZ,85037,https://www.villageatcamelbackpark.com/
263716,Village at BLVD,11175 W Roosevelt St,Avondale,AZ,85323,https://www.villageattheblvd.com/
265397,Yesler Towers,809 S Washington St,Seattle,WA,98104,https://yeslertowers.com/
266574,Mission on Ascension,2501 Ascension Blvd,Arlington,TX,76006,https://www.missiononascension.com/
14324,Bridge at Sweetwater,2323 Wells Branch Pkwy,Austin,TX,78728,https://www.bridgeatsweetwater.com/
268059,Village at Paseo de Luces,9802 W Van Buren St,Tolleson,AZ,85353,https://www.villagepaseodeluces.com/
277728,Residences at Lancaster Ridge,2753 Michaelsway Ave,Lancaster,OH,43130,https://www.lancasterridge.com/
279251,Pine Ridge,404 Lynn Ct,Cary,NC,27513,https://pineridgeapartmentscary.com/
285742,Allora Bear Creek,11918 Clay Rd,Houston,TX,77043,https://allorabearcreek.com/
28591,Newport,3800 Perrin Central Blvd,San Antonio,TX,78217,https://www.newportsanantonio.com/
14953,The Lenox Apartment Homes,6014 Winsome Ln,Houston,TX,77057,http://www.thelenoxapartments.com/
3041,The Reserve at Bellfort,7987 Bellfort Ave,Houston,TX,77061,www.reserveatbellfort.com
31890,The Oaks,101 Arbor Run Dr,Lincolnton,NC,28092,https://www.theoaksapartments.com/
32097,Clemmons Trace Village,114 Willow Trace Cir,Clemmons,NC,27012,http://www.clemmonstracevillage.com/
35520,The Bridge at Tech Ridge,12800 Center Lake Dr,Austin,TX,78753,https://www.bridgeattechridge.com/
16072,Park at Walker's Landing,811 Cloyd Dr,Magnolia,TX,77355,https://www.ariseequity.com/park-at-walkers-landing#neighborhood
36784,Cypress Grove,6C Cypress Grove Dr,Wilmington,NC,28401,https://www.cypressgroveaptliving.com/
36900,Reserve at Saratoga,5701 Saratoga Blvd,Corpus Christi,TX,78414,www.TheReserveSaratoga.com
37798,Covington Place,1247 Covington Manor Ln,St Louis,MO,63125,http://www.covingtonplace.com/
39494,Hamburg Farms,2498 Aristocracy Cir,Lexington,KY,40509,https://www.hamburgfarmslex.com/
40789,Lucky Strike Lofts at Tobacco Row,2600 E Cary St,Richmond,VA,23223,https://theriverlofts.com/home
43692,Shadow Bay,1700 Baywood Dr,Bay City,TX,77414,https://www.villaserenacommunities.com/shadow-bay
43373,Residences at Lakeview,2774 S Mendenhall Road,Memphis,TN,38115,https://www.residencesatlakeview.com/residences-at-lakeview-memphis-tn/contact
4358,West Chase Creek,3000 Woodland Park Dr,Houston,TX,77082,www.westchasecreekapts.com
44794,Crowne Polo,875 Crowne Forest Ct,Winston-Salem,NC,27106,http://crownepolo.com/
44925,Crowne Oaks,1000 Crowne Oaks Cir,Winston-Salem,NC,27106,www.crowneoaks.com
16754,Waterford Point,8960 SW 122nd Ave,Miami,FL,33186,https://waterfordpoint.us/
45534,Walnut Creek,700 Ryan Ct,Raleigh,NC,27606,https://www.liveatwalnutcreekapts.com/?rcstdid=Mg%3D%3D-YRjTEizZPgM%3D
48116,Crown Park,900 Crowne Park Dr,Winston-Salem,NC,27106,http://crownepark.com/
48494,Shady Lake Apartments,9250 Shady Lake Dr,Streetsboro,OH,44241,https://livemillennium.com/community/shady-lake-apartments/
4918,Arbors of Montgomery,9991 Arbor Montgomery Ln,Cincinnati,OH,45249,https://www.arborsofmontgomery.com/
4907,The Jaxon,4659 Dawson Blvd,Atlanta,GA,30340,https://www.livethejaxon.com/
50160,Costa Azul,3404 9th Ave N,Texas City,TX,77590,https://www.costaazulapts.net/
61136,Mansions At Timberland,11401 N Riverside Dr,Fort Worth,TX,76244,http://www.mansionsattimberland.com/
6390,Argyle,1335 Silverado Dr,Houston,TX,77077,https://livetheargyle.com/
68702,Regalia Bella Terra I,24151 Bella Dolce Ln,Katy,TX,77494,https://www.regaliabellaterra.com/
6973,Pine Forest,17103 Clay Rd,Houston,TX,77084,https://www.pineforesthouston.com/
6997,WestTown,734 S Mesa Hills Dr,El Paso,TX,79912,http://www.westtownapts.com/
18704,Fifty-Seven 95 Flamingo,5795 W Flamingo Rd,Las Vegas,NV,89103,https://www.fiftyseven95flamingo.com/
7322,Crowne at Overton Village,2901 Crowne Ridge Dr,Birmingham,AL,35243,https://crowneovertonvillage.com/
72723,River View Apartments,4034 W Idewild Lp,Coeur d'Alene,ID,83814,https://www.riverviewapts.net/
74031,Emerald Pointe,2700 Whitney Ave,Harvey,LA,70058,http://www.liveatemerald.com/
8565,Brookbend,3420 Country Square Dr,Carrollton,TX,75006,https://www.livebrookbend.com/
8575,Brooklyn 9590,9590 Forest Ln,Dallas,TX,75243,https://thebrooklynat9590.com/
8599,The Palmilla,932 Hilltop Dr,Irving,TX,75060,https://livethepalmilla.com/?utm_knock=g
8544,Haven NRH,4205 Rufe Snow Dr,North Richland Hills,TX,76180,https://www.havennrhapts.com/
8753,Crest River District,124 Roberts Cut Off Rd,Fort Worth,TX,76114,https://www.crestriverdistrict.com/
9128,Kingswood,3400 Joyce Ln,Denton,TX,76207,https://www.kingswoodenton.com/
9916,The Dayton,6000 Ohio Dr,Plano,TX,75093,https://livethedayton.com/
