apartmentid,name,address,city,state,zip,website
266762,Eight13 on Broad,813 N Broad St,Philadelphia,PA,19123,https://www.ocfrealty.com/buildings/813-n-broad-street/
267933,78 West,1978 W Carson St,Torrance,CA,90501,https://www.78westca.com/
268576,The Weston,720 W Thompson St,Philadelphia,PA,19122,https://www.hightoprents.com/the-weston-availability
269983,J Street Lofts,3460 J St,Philadelphia,PA,19134,https://www.gmholdingsmanagement.com/residential-propertiesv
27390,The Willows,600 S 1st St,Austin,TX,78704,http://rainieratx.com/listing/the-willows/
272672,Reserve at Millcreek,1717 Kuntz Rd,Erie,PA,16509,https://www.pillarre.com/the-reserve-at-millcreek
277582,Frontera at Pioneer Meadows,6618 Cloud Mountain Drive,Sparks,NV,89436,https://leasefrontera.com/
282381,Mission Ranch,FM Rd 16,Lindale,TX,75771,https://www.missionmanagementlindale.com/
281174,1700 Forest,1700 Forest Knoll Dr NE,Palm Bay,FL,32905,http://www.1700forest.com/
284346,Empire,6501 Lipes Blvd,Corpus Christi,TX,78414,https://www.empireapts.com/
283379,Bridgeford,3709 Bridgeford Ln,Modesto,CA,95356,https://www.bridgefordmodesto.com/
284175,SCS Athens,713 Caroline St,Athens,WI,54411,https://www.livescs.com/property/scs-athens
284586,Valencia,5814 Avery Crest Dr W,Dublin,OH,43016,https://www.ardentcommunities.com/apartments/dublin/valencia?utm_source=google&utm_medium=organic&utm_campaign=gmb
287500,Level at Village Gardens,5701 Boboli Ln,Lincoln,NE,68516,https://www.levellincoln.com/
14941,Deerfield Estates,8812 S Delaware Ave,Tulsa,OK,74137,https://www.deerfieldliving.com/
2899,River Ridge Apartment Homes,12911 County Road 5,Burnsville,MN,55337,http://www.river-ridge-apts.com/
293154,Kinsley,36 Stony Hill Rd,Bethel,CT,6801,https://www.kinsleyct.com/
292887,Horizon Apartments and Villas,4750 Innovation Dr,Lincoln,NE,68521,https://www.horizonlivingtoday.com/
293188,Arborview on the River,10807 E Empire Ave,Spokane Valley,WA,99206,https://www.arborviewspokane.com/
295964,Tareyton Estates,100 Barclay Ct,Langhorne,PA,19047,https://www.yourmetropolitan.com/properties/tareyton-estates/
297381,Rainier View,5106 Parker Rd E,Sumner,WA,98390,https://rainierviewsumner.com/
297342,Madrona Park,3001 S Tyler St,Tacoma,WA,98409,https://madronaparktacoma.com/
299097,The Lofts,14912 Mallett Rd,Biloxi,MS,39532,https://www.the-lofts.com/
29792,The Garrison,1801 Fortview Rd,Austin,TX,78704,https://www.urbanflats.com/garrison
305576,Westwater Village,2300 Evergreen Park Dr SW,Olympia,WA,98502,https://westwatervillage.com/
32716,Porto Bella,10853 Firestone Blvd,Norwalk,CA,90650,https://portobellaapts.com/
34305,Beach Creek,12221 Beach Blvd,Garden Grove,CA,92841,www.beachcreekresort.com
15693,Yorba Linda Pines,18700 Yorba Linda Blvd,Yorba Linda,CA,92886,http://www.yorbalindapines.com/
38489,West Gate Town Homes,283 Cooper Pl,New Haven,CT,6515,https://www.westgatetownhomes.com/
39664,Canterbury Square,3127 Transcontinental Dr,Metairie,LA,70006,https://1stlake.com/apartments/canterbury-square/
40583,The Orchard at Solo,125 Roxboro Cir,Mattydale,NY,13211,https://www.soloorchard.com/
4110,Post Oak,705 Ridgecrest Ct,Norman,OK,73072,http://www.postoakliving.com/
40769,Madrona Estate Townhouses,9520 43rd St Ct W,University Place,WA,98466,https://madronaestatesapts.com/
44067,Axis 2300,2300 Dupont Dr,Irvine,CA,92612,https://axis2300apts.com/
43746,West on Murray,14095 SW Walker Rd,Beaverton,OR,97005,https://www.westonmurrayapts.com/
44955,Fulton Woods,1000 Fulton Ave,Sacramento,CA,95825,https://www.kjaxproperty.com/fulton-woods
16749,Highland Pinetree,1501 S Highland Ave,Fullerton,CA,92832,https://highlandpinetreeapartments.com/
45370,Chloe On Cirby,425 Cirby Way,Roseville,CA,95678,https://www.chloeoncirby.com/
47577,The Heritage by Fairlawn,201 Heritage Hill Trail,Louisville,KY,40223,https://www.theheritagebyfairlawn.com/
46576,Campus Pointe,1601 NW 30th St,Oklahoma City,OK,73118,https://www.proresidential.com/oklahoma-properties/campus-pointe-
47595,El Dorado Village,1026 Olson Ln,El Dorado Hills,CA,95762,http://www.browninvestmentgroup.com/el_dorado_village
46581,Villas on rock,920 S Rock Rd,Wichita,KS,67207,https://www.villasonrock.com/
4791,Quail Creek Apartments,4901 Kinsey Dr,Tyler,TX,75703,www.rentquailcreek.com
50114,Woodgrove Point,3318 Galbraith Rd,Cincinnati,OH,45239,https://rookwoodproperties.com/details/?propID=1&rmwebsvc_id=1&rmwebsvc_command=PropertyDetail.aspx&rmwebsvc_corpid=rookwood&rmwebsvc_location=1&rmwebsvc_mode=javascript&rmwebsvc_AvailabilityDate=8/21/2019&rmwebsvc_template=proplist
50129,Middlebury Crossing,77 Newfield Ave,Waterbury,CT,6708,https://www.middleburycrossingapts.com/
53906,Selkirk Lodge,9295 N Coursier Ln,Spokane,WA,99208,https://www.selkirklodgeapts.com/
56567,Park Forest Apartments,901 W Aaron Dr,State College,PA,16803,https://www.apartmentsstatecollege.com/park-forest-apartments
17555,North Tower,7440 North Sepulveda Blvd,Van Nuys,CA,91405,https://www.bamliving.com/nt
17351,Kipling Village,4665 Kipling St,Wheat Ridge,CO,80033,https://www.plentyofplaces.com/kipling-village
17166,Artists Village Apartments,300 W 2nd St,Santa Ana,CA,92701,http://www.artistsvillageapartments.com/
58321,College Park,3307 College St SE,Lacey,WA,98503,https://collegeparklacey.com/
61396,The Grain Belt,1215 Marshall St NE,Minneapolis,MN,55413,http://www.thegrainbeltmpls.com/
62113,Icon at Norman,6475 36th Ave NW,Norman,OK,73072,https://www.iconatnorman.com/
62159,Cottages on Tazewell,5120 Andover Green Way,Knoxville,TN,37918,https://www.dlhproperties.net/property/cottages-on-tazewell/
6395,Serena Woods,2800 Hirschfield Rd,Spring,TX,77373,https://www.villaserenacommunities.com/serena-woods
67150,Harbor Vista at Crawford Street,800 Crawford St,Portsmouth,VA,23704,https://www.liveharborvista.com/
67736,210 Main,210 Main St,Hackensack,NJ,7601,https://live210main.com/
68983,Gia at Oak Forest,3130 Mangum Rd,Houston,TX,77092,https://www.giacapital.com/gia-at-forest-oak
69203,The Marq,4781 Alicia Dr,Virginia Beach,VA,23462,https://www.livemarqvb.com/
18634,Metropolitan Bala,2746 Belmont Ave,Philadelphia,PA,19131,https://www.yourmetropolitan.com/properties/bala/
18859,Carlsbad View,3675 Barnard Dr,Oceanside,CA,92056,https://www.carlsbadviewapts.com/
71141,Cathedral Park,6855 N Burlington Ave,Portland,OR,97203,https://www.sremicommunities.com/properties/cathedral-park
74361,860 East,860 Deerfield Blvd,Cincinnati,OH,45245,https://www.860east.com/
76398,Signature Pointe,607 Emily Ln,Piedmont,SC,29673,https://www.dlhproperties.net/property/signature-pointe/
7763,Scottsdale 5th Ave,6405 E Indian School Rd,Scottsdale,AZ,85251,https://www.scottsdale5th.com/
7925,The George Apartment Homes,5810 Sebring Dr,Indianapolis,IN,46254,https://www.thegeorgeindy.com/
84757,Meridia Transit Plaza,1 W Dickerson St,Dover,NJ,7801,https://www.meridiatransitplaza.com/
