apartmentid,name,address,city,state,zip,website
23306,Villas Willow Glen,850 Meridian Way,San Jose,CA,95126,www.villaswillowglen.com
235372,Marley Manor I & II,1000 Marley Manor Dr,Salisbury,MD,21804,https://livemarleymanor.com/
236914,Woodbridge,5710 River Run Trail,Fort Wayne,IN,46825,https://gowoodbridgefortwayne.com/
238944,Eagle Rock Apartments At Woodbury,92 Fairhaven Blvd,Woodbury,NY,11797,https://www.eaglerockmanagement.com/apartments/new-york/woodbury/eagle-rock-11797
239144,Bridges at San Ramon,309 Springfield Dr,San Ramon,CA,94583,http://www.bridgesatsanramonapts.com/
24156,Regency Plaza,600 J St,Martinez,CA,94553,https://www.rutherfordliving.com/apartments/ca/martinez/regency-plaza/
240534,The Willows at Wright Island,1333 Coates Bluff Dr,Shreveport,LA,71104,https://thewillowsulc.com/
243746,Ventana Hills,1350 Ventana Dr,Coraopolis,PA,15108,https://www.ventanahillsliving.com/
245185,Parkwood Apartments,826 S Schumaker Dr,Salisbury,MD,21804,https://www.parkwoodsby.com/
24577,Magnolia Crossing,2824 S Burnside Ave,Gonzales,LA,70737,https://www.liveatmagnoliacrossingapts.com/
246491,Cedars,22302 Center St,Castro Valley,CA,94546,https://www.rentthecedarsapts.com/
24910,Bella Vista Apartments,1500 Vista Club Cir,Santa Clara,CA,95054,www.bellavista-apartments.com
250342,Station House,16550 NE 79th St,Redmond,WA,98052,https://www.stationhouseredmond.com/
252153,District at 54,700 Corporate Center Dr,Raleigh,NC,27607,https://www.districtat54.com/
254140,J Creekside at Exton,360 Creamery Way,Exton,PA,19341,https://www.jcreeksideatexton.com/
255748,Everton Flats,3S635 Everton Dr,Warrenville,IL,60555,https://www.evertonflats.com/
255637,Tuscany at Gabriella Pointe,3545 E Warner Rd,Gilbert,AZ,85296,https://www.rentanapt.com/apartments/az/gilbert/e-warner-rd/
26179,Shadow Ridge Apartments,3699 Barnard Dr,Oceanside,CA,92056,https://www.shadowridgeapartment.com/
262529,Villa Bianca,700 N W Knoll Dr,West Hollywood,CA,90069,https://www.decron.com/apartments-villa-bianca/
263368,Marina Villa,8150 Shore Dr,Norfolk,VA,23518,https://www.marinavillaapartments.com/
265383,Monterey Garden,150 W 3rd Ave,San Mateo,CA,94402,https://www.themontereygarden.com/
2706,Chase Heritage,1212 Chase Heritage Cir,Sterling,VA,20164,https://www.chaseheritageapartments.com/
273516,The Abbey at Sonterra,20710 Huebner Rd,San Antonio,TX,78258,https://www.abbeyresidential.com/apartments/tx/san-antonio/abbey-at-sonterra/?utm_source=GMB&utm_medium=organic
275753,Deer Park,610 Wood St,Athens,TX,75751,https://www.deerparkathens.com/
27495,Newland Garden,8520 Gloria Ave,Garden Grove,CA,92844,http://www.newlandgardenapts.com/
27762,UCA,2404 Nutwood Ave,Fullerton,CA,92831,https://www.ucaapts.com/
278167,Aspen Vista at Anchor Pointe,548 Aurora Vw Dr,Reno,NV,89506,https://www.aspenvistaliving.com/
27948,Trails at Canyon Creek,9807 N FM 620,Austin,TX,78726,https://www.thetrailsatcanyoncreek.com/
281130,Alta Crossing,11923 State Ave,Marysville,WA,98271,https://www.altacrossingmarysville.com/
28372,Las Ventanas,3819 Vineyard Ave,Pleasanton,CA,94566,www.lasventanasapt.com
28386,Greenback Ridge,7566 Greenback Ln,Citrus Heights,CA,95610,www.thegreenbackridge.com
283913,Farmstead At Lia Lane,1315 Lia Ln,Santa Rosa,CA,95404,https://www.farmsteadsantarosa.com/
28728,ArtHaus Central,544 Central Ave,Alameda,CA,94501,https://www.arthauscentral.mov/
28696,Ellinwood,400 Longbrook Way,Pleasant Hill,CA,94523,https://www.ellinwoodapartments.com/
15183,Beacon Hill,3100 Southgate Dr,Alexandria,VA,22306,https://www.beaconhillva.com/
14700,Gateway Park,4255 Kittredge St,Denver,CO,80239,https://www.gatewaypark-apts.com/
14906,Weston Place,16000 S Post Rd,Weston,FL,33331,https://www.westonplaceapartments.com/
289797,Brook Hollow,6731 Southwest Pkwy,Wichita Falls,TX,76310,www.BrookHollowApartments.com
28948,Oak Crest,12025 Richmond Ave.,Houston,TX,77082,https://www.liveoakcrestapts.com/
293198,Pinnacle Point,3518 Pacific Hwy E,Fife,WA,98424,https://www.pinnaclepointapts.com/
29486,Avery at Moorpark,4767 Moorpark Ave,Moorpark,CA,93021,https://www.averyatmoorpark.com/
296889,Terrace View,26 Terrace View Ct,Daly City,CA,94015,https://www.terraceviewapthomes.com/
29755,Dunes,11425 McCormick Rd,Jacksonville,FL,32225,https://www.thedunesjax.com/index.php
296741,Northfield,1825 Center St,Bethlehem,PA,18017,https://www.kriegmanandsmith.com/apartments/pa/bethlehem/northfield/
30380,Whispering Woods,2501 Prescott Rd,Modesto,CA,95350,http://www.thewhisperingwoodsapts.com/
302348,Spring Rose,10000 Club Creek Dr,Houston,TX,77036,https://www.springroseapartments.com/
31432,Vineyards,21550 Provincial Blvd,Katy,TX,77450,https://www.vineyardsapts.com/
33539,Mercantile Wharf Building,111 Atlantic Ave,Boston,MA,2110,https://www.mercantilewharf.com/
32971,The Urban,3601 E McDowell Rd,Phoenix,AZ,85008,http://www.liveattheurban.com/
33267,Brookside Village,28700 34th Ave S,Auburn,WA,98001,https://www.brooksidevillageapts.com/
3587,The Bluffs,10801 Lemon Ave,Rancho Cucamonga,CA,91737,https://www.thebluffs-apts.com/
36295,Featherstone Village Apartments,4916 Old Page Rd,Durham,NC,27703,http://www.featherstone-apts.com/
35934,Hawthorn Village,3663 Solano Ave,Napa,CA,94558,http://www.hawthornvillageapts.com
35980,River's Edge,2088 E Lakeshore Dr,Lake Elsinore,CA,92530,https://riversedgeapartmentliving.com/
37352,Falcon View,201 E Palestine Ave,Madison,TN,37115,https://falconviewtn.com/
37507,Village Lake Townhomes,93 Village Lake Dr,Smyrna,TN,37167,www.villagelakesmyrna.com
37577,Siena Villas,9130 Nolan St,Elk Grove,CA,95758,https://www.sienavillaapartment.com/
3785,Shadowbrook,3852 S 1845 W,West Valley City,UT,84119,http://www.shadowbrookapartments.com/
37972,Eagle Rock Apartments at West Hartford,1248 Farmington Ave,West Hartford,CT,6107,https://www.eaglerockproperties.com/apartments/ct/west-hartford/eagle-rock-apartments-of-west-hartford/
37983,Eagle Rock Apartments at Towson,5 Stonewain Ct,Towson,MD,21204,https://www.eaglerockproperties.com/apartments/md/towson/eagle-rock-apartments-at-towson/
39387,High Rock 5300,5300 Los Altos Pkwy,Sparks,NV,89436,www.highrock5300.com
41571,Lakefront on Washington,538 Lakeside Ave S,Seattle,WA,98144,https://www.lakefrontonwashington.com/?utm_source=GBP&utm_medium=organic
42662,Highlands North,10020 W 80th St,Overland Park,KS,66204,http://www.thehighlandsapartments.com
41973,Rosewood Park,4500 Mira Loma Dr,Reno,NV,89502,http://www.rosewoodparkreno.com/
42167,Westcreek,5275 W 7th St,Reno,NV,89523,https://www.westcreekapartmentsreno.com/
42940,Park Vue Place,801 Holly Springs Ave,Richmond,VA,23224,https://www.parkvueplace.com/
4293,Mountain View,4085 Westmeadow Dr,Colorado Springs,CO,80906,https://www.missionrockresidential.com/apartments/co/colorado-springs/mountain-view/
4330,Invitational,1801 N Green Valley Pkwy,Henderson,NV,89074,https://www.invitationalapartments.com/
44765,Aero Place Apartments,3885 Lakehurst Drive,Colorado Springs,CO,80916,https://www.aeroplaceliving.com/
46690,Aqua at Windmeadows,3700 Windmeadows Blvd,Gainesville,FL,32608,https://goaquaapartments.com/
47164,Satyr Hill Apartments,2005 Lowell Ridge Rd,Parkville,MD,21234,https://www.satyrhillapartments.com/
46954,The Willows Apartments,425 Willowdale Dr,Spartanburg,SC,29303,https://gothewillows.com/
53117,Watersedge Apartments,936 Waterview Way,Champaign,IL,61822,https://www.watersedgeapartments.net/
54708,Cresta Bella,11035 Via Livorno,San Diego,CA,92129,www.crestabellaliving.com
54588,Richmond at Uptown,5455 Richmond Ave.,Houston,TX,77056,https://www.therichmondatuptown.com/
56711,Josephine DTLA,801 S Hope St,Los Angeles,CA,90017,https://www.josephinedtla.com/
55354,Palisades at Paris Mountain,101 Enclave Paris Dr,Greenville,SC,29609,https://www.southwoodrealty.com/community/palisades-at-paris-mountain/
58142,One North Scottsdale,7355 E Thompson Peak Pkwy,Scottsdale,AZ,85255,https://www.onenorthscottsdale.com/
17773,Lennox,10350 W McDowell Rd,Avondale,AZ,85392,https://www.lennoxluxuryliving.com/
17506,Ten68 West,1068 Merchants Dr,Dallas,GA,30132,https://www.ten68west.com/
17355,Merrill House,210 E Fairfax St,Falls Church,VA,22046,https://www.eaglerockproperties.com/apartments/va/falls-church/merrill-house/
62178,Bungalows,9755 Silver Sky Pkwy,Reno,NV,89506,https://thebungalowsatskyvista.com/
63533,Helios,7901 E Belleview Ave,Englewood,CO,80111,http://www.livehelios.com/
6356,Abbey at Champions,14101 Walters Rd,Houston,TX,77014,https://www.abbeyresidential.com/apartments/tx/houston/champions/#/
6392,Abbey at Conroe,231 Interstate 45 N,Conroe,TX,77304,https://www.abbeyresidential.com/apartments/tx/conroe/interstate-45-north/
65134,Garnet Creek,5002 Jewel St,Rocklin,CA,95677,http://www.garnetcreekapts.com/
65792,Starkweather Lofts,301 Plymouth Rd,Plymouth,MI,48170,https://www.starkweatherlofts.com/
68956,266 Lofts,266 S Front St,Memphis,TN,38103,https://www.266lofts.com/
69323,Fusion 355,355 Eldorado Blvd,Broomfield,CO,80021,https://www.fusion355.com/
18389,Westgate Village,333 Lancaster Ave,Malvern,PA,19355,https://www.fmgnj.com/apartments/pa/malvern/westgate-village/
1845,Sterling Place,5399 Coachman Rd,Columbus,OH,43220,https://sterlingplaceapartments.com/
72192,Autumn Oaks,1400 Humphrey Dr,Suisun City,CA,94585,https://www.liveatautumnoaks.com/
72121,Mango Tree,2002 E Santa Clara Ave,Santa Ana,CA,92705,https://www.mangotreeapt.com/
72168,San Leandro Racquet Club,2600 San Leandro Blvd,San Leandro,CA,94578,https://www.slracquetclub.com/
71775,Wilkeswood,9d Princeton Ct,Wilkes-Barre,PA,18702,https://www.liveatwilkeswood.com/
72979,Rock Creek Commons,11800 NE 124th Ave,Vancouver,WA,98682,https://www.missionrockresidential.com/apartments/wa/vancouver/rock-creek-commons/
72374,Alderwood Park,277 Junction Ave,Livermore,CA,94551,https://www.alderwoodparkaptliving.com/
74370,The Mica,825 Calle Mejia,Santa Fe,NM,87501,https://www.themicaapts.com/
74349,Villages at Eden Crossing,1070 Irongate Ln,Columbus,OH,43213,https://www.villagesatedencrossingohio.com/
73728,Rockside Park Towers,25400 Rockside Rd,Bedford Heights,OH,44146,https://www.ownerslive.com/apartments/oh/bedford-heights/rockside-park-towers/?utm_source=GBP&utm_medium=organic
75537,The Waverly,100 Waverly Dr,Bay St. Louis,MS,39520,https://www.waverlyms.com/
77913,Sierra Vista,500 Arrowcreek Pkwy,Reno,NV,89511,http://www.sierravistaapt.com/
7792,Chatham Village,16331 McFadden Ave,Tustin,CA,92780,www.chathamvillageapts.com
78555,Ridges Of Geneva East,400 Edwards Blvd,Lake Geneva,WI,53147,https://www.blakecapitalcorp.com/apartments/wi/lake-geneva/the-ridges-of-geneva-east/
86794,Haven,11924 Washington Blvd,Culver City,CA,90230,https://www.havenculver.com/
94997,Sparq,5 E Reed St,San Jose,CA,95113,https://www.sparqsj.com/
