apartmentid,name,address,city,state,zip,website
251396,Magnolia on Zang Two,888 N Zang Blvd,Dallas,TX,75208,http://www.liveatmagnolia.com/homes/tx/bishop-arts/magnolia-on-zang-two/
251597,Wyndham Ridge Townhomes,1112 Ashberry Village Dr,Columbus,OH,43228,https://www.wyndhamridgecolumbus.com/
251562,The Carlton of West Melbourne,4152 Merrillville Dr,West Melbourne,FL,32904,https://www.thecarltonofwestmelbourne.com/
251167,Metro at Fireclay II,4358 S Main St,Murray,UT,84107,http://www.metroatfireclay.com/
251908,The Post House,215 Vine St,Evansville,IN,47708,https://www.posthouseevv.com/
252880,Broadacre,9598 S. Clubhouse Way,Oak Creek,WI,53154,https://broadacreliving.com/
252388,Quincy,91 Red River St,Austin,TX,78701,https://quincyatx.com/
13883,Verano Townhome Rentals,13820 S 44th St,Phoenix,AZ,85044,https://www.veranoapartmenthomes.com/?utm_source=GoogleLocalListing&utm_medium=organic#
13197,Halstead Beverly Townhomes,201 Broughton Dr,Beverly,MA,1915,https://www.halsteadbeverly.com/
253733,Stadia Med Main,9330 S Main St,Houston,TX,77025,https://www.stadiamedmain.com/
254303,The MID,1601 N Dixie Hwy,Lake Worth,FL,33460,https://www.themidlwb.com/
254511,Woods at Forest Crossing,3755 E McKinney St,Denton,TX,76208,https://woodsatforestcrossing.com/
254313,LUMA at Delray,7607 W Atlantic Ave,Delray Beach,FL,33446,https://lumadelray.com/
2540,The Docks at Redmond Lakeview,4250 West Lake Sammamish Pkwy NE,Redmond,WA,98052,https://www.docksatredmond.com/
255666,Reverie Belmont,520 McLean Ave,Belmont,NC,28012,https://reveriebelmont.com/
256740,Prime,3251 Prime Park Cir,Kissimmee,FL,34746,http://www.primeluxuryapartments.com/
257905,Cypress Lofts,4901 Knollwood Rd,Sherman,TX,75092,https://cypresslofts.com/
258343,Keystone on 8th,1261 8th St,West Des Moines,IA,50265,https://www.keystoneon8th.com/
25875,Sedgefield Square,4215 Bernau Ave,Greensboro,NC,27407,https://www.sedgefieldsquareapts.com/
258370,Broadstone SoBro,800 4th Ave S,Nashville,TN,37210,https://broadstonesobro.com/
260530,The Bohemian,101 SE Coast St,Lake Worth Beach,FL,33460,https://thebohemianlwb.com/
260310,Teak,3215 S Westbrooke Ln,Sioux Falls,SD,57106,https://www.teaksiouxfalls.com/
261349,Broadstone Centennial,2 City Pl,Nashville,TN,37209,https://broadstonecentennial.com/
261116,Copper Pointe,6410 S New Braunfels Ave,San Antonio,TX,78223,https://copperpointeapts.com/
263722,The E’Laan I,515 E Market St,Indianapolis,IN,46204,https://www.elaanindianapolis.com/elaan-indianapolis-in/
263174,HenCen,455 Central Ave SE,Minneapolis,MN,55414,https://www.hencenmpls.com/
263585,Broadstone Optimist Park,2010 N Brevard St,Charlotte,NC,28206,https://theblakeoptimistpark.com/?funnelleasing=onlinelisting&utm_source=gmb&utm_medium=organic
263723,The E`Laan II,515 E Market St,Indianapolis,IN,46204,https://www.elaanindianapolis.com/elaan-indianapolis-in/contact
265713,The Cortesin at Eilan,18111 La Cantera Ter,San Antonio,TX,78256,https://thecortesin.com/
266452,Waterview,19525 W Bellfort St,Richmond,TX,77406,https://www.thewaterviewapts.com/
14295,Timber Ridge Apartment Homes,1025 Adams Cir,Boulder,CO,80303,www.myboulderapartment.com
1465,The Rail at 1380,1380 Saylor Dr,Zionsville,IN,46077,http://www.therailat1380.com
14174,Reserve at Lenox Park,1200 Reserve Dr NE,Atlanta,GA,30319,www.reserveatlenoxpark.net
268552,14 Lincoln Place,14 Lincoln Pl,Madison,NJ,7940,https://thelincolnmadison.com/
268911,The Felicity on Perry,1150 E Perry Ln,Savannah,GA,31401,https://thefelicityonperry.com/
268767,Market Flats,250 E Broad St,Bethlehem,PA,18018,https://www.marketflatsbethlehem.com/
270148,MAC Residences,758 N Broadway,Milwaukee,WI,53202,https://macresidences.com/
272063,Westridge,8910 NE 15th Ave,Vancouver,WA,98665,https://www.westridgeaptstarga.com/
270367,Boulevard 45,4540 Helm Dr,Virginia Beach,VA,23452,https://blvd45apts.com/
273582,La Hacienda,8080 Leigh Ann Dr,Dallas,TX,75232,https://www.lahaciendaapt.com/
273737,Prose Desert River,7430 W 100th Ave,Glendale,AZ,85307,https://prosedesertriver.com/
272565,Arden at Kohlers Crossing,19500 I-35,Kyle,TX,78640,https://ardenatkohlerscrossing.com/
274971,Bordeaux,2901 Brahma Blvd,Kingsville,TX,78363,https://www.bordeauxapts.com/
276686,Alexan Ludlam,2901 SW 69th Ct,Miami,FL,33155,https://alexanludlamtrace.com/
278511,Merchants Plaza,56 St Joseph St,Mobile,AL,36602,https://themerchantsplaza.com/
280316,Flats,524 Elm St,Troy,AL,36081,https://fosheeresidential.com/properties/the-flats/
281338,New Orleans,212 N G St,Tacoma,WA,98403,https://www.theneworleansapts.com/
281982,Southton,14050 Southton Rd,Elmendorf,TX,78112,https://www.southtonapts.com/
284199,501 Brady,501 Brady St,Davenport,IA,52801,https://www.501brady.com/
283561,946 MLK,946 Dr Martin Luther King Jr St,Indianapolis,IN,46202,https://www.946mlk.com/
28358,The Sagewood,14325 Plantation Park Blvd,Charlotte,NC,28277,https://thesagewoodapartments.com/
287001,Park Terrace,865 Pomeroy Ave,Santa Clara,CA,95051,https://park-terrace-apts.com/
284987,Orchard Ridge,75 N Orchard Dr,Warsaw,IN,46582,https://www.liveatorchardridge.com/
284736,Edgewood,3404 Queen Dr SW,Cedar Rapids,IA,52404,https://www.edgewood-cedarrapids.com/
285397,Vistas Palmetto Bay,18300 SW 98th Ave,Palmetto Bay,FL,33157,https://www.vistaspalmettobay.com/
28598,Mira Vista at La Cantera,16505 La Cantera Pkwy,San Antonio,TX,78256,https://www.rentanapt.com/apartments/tx/san-antonio/mira-vista//?utm_source=GMB&utm_medium=organic
15104,Portofino Apartment Homes,8702 New Tampa Blvd,Tampa,FL,33647,http://www.rent-portofino.com/
15358,Mountain View,13135 Heacock St,Moreno Valley,CA,92553,http://www.mountainviewapartmenthomes.com/
15306,Eagle Crest,5303 Atascocita Road,Humble,TX,77346,https://www.eaglecrestliving.com/
14934,Country Manor,59 S Westfield St,Feeding Hills,MA,1030,https://www.aspensquare.com/apartments/massachusetts/feeding-hills/country-manor
291774,Gallatin Village,20190 Murphy Rd,Bend,OR,97702,https://www.123taylor.com/gallatin-village
296551,Sage North,344 Madeline Way,White House,TN,37188,https://livesagenorth.com/
296558,The Enclave at Medina,4323 Caraway Bay,Von Ormy,TX,78073,https://www.enclaveatmedina.com/
29592,Elliott Pointe,2226 Elliott Ave,Seattle,WA,98121,http://www.elliottpointeapts.com
299729,Whisper Valley at Quartier,12400 Village Run Pkwy,Alexander,AR,72002,https://www.whispervalleyquartier.com/
297957,James Run,2786 Megan Way,Bel Air,MD,21015,https://www.jamesrunapartments.com/
2993,Villa Montana,11350 E Sahuaro Dr,Scottsdale,AZ,85259,www.villamontanaapartments.com
298756,Prose Murphy Creek,23501 E Colorado Pl,Aurora,CO,80018,https://prosemurphycreek.com/
2981,Ellipse at Fairfax Corner,11842 Federalist Way,Fairfax,VA,22030,http://www.ellipsefairfaxcorner.com/
303929,Merrill Building,66 Troy St,Fall River,MA,2720,https://downtownloftsfallriver.com/merrill-building/
30472,Beach,2525 Tingley Dr SW,Albuquerque,NM,87104,https://www.thebeachapts.com/
32155,Montelago,11881 Gulf Pointe Dr,Houston,TX,77089,http://www.montelagoapts.com/
33173,Hermann Park Lofts,1 Hermann Park Ct,Houston,TX,77021,https://hermannparklofts.com/?utm_knock=gmb
16186,Edgewood Court,649 Prospect St,Chicopee,MA,1020,https://www.aspensquare.com/apartments/massachusetts/chicopee/edgewood-court
15704,East Perimeter Pointe,4946 Snapfinger Woods Dr,Decatur,GA,30035,http://www.eastperimeterpointe.com/east-perimeter-pointe-decater-ga/home
36777,Huntington Woods,701 S Friendswood Dr,Friendswood,TX,77546,www.HuntingtonWoodsapts.com
37075,Spring Lake,1000 Spring Lake Blvd,Byram,MS,39272,http://www.livelifeatspringlake.com/
37939,965 Elms Apartments,965 Elm Commons Dr,Rocky Hill,CT,6067,https://www.965elms.com/
38110,Vero Green,2650 69th Terrace,Vero Beach,FL,32966,www.verogreenapts.com
38677,Tor View Village,1 Kensington Cir,Garnerville,NY,10923,www.torviewvillageapts.com
39995,South Pointe,6220 N Murray Dr,Hanahan,SC,29410,https://www.southpointehanahan.com/
40178,Park Plaza,1969 SW Park Ave,Portland,OR,97201,https://www.parkplazapdx.com/
40539,Albers Mill Lofts,1821 Dock St,Tacoma,WA,98402,www.albersmilllofts.com
42599,Phoenician,2345 Bering Dr,Houston,TX,77057,http://www.phoenicianliving.com/
41927,University Heights,250 Colonnade Dr,Charlottesville,VA,22903,http://www.uheights.net/
41998,Overbrook,5901 John F Kennedy Blvd,North Little Rock,AR,72116,http://www.overbrookapthome.com/
16947,Chateau De Ville,4040 Spring Valley Rd,Farmers Branch,TX,75244,https://www.rentanapt.com/apartments/tx/farmers-branch/chateau-de-ville//?utm_source=GMB&utm_medium=organic
16347,Contempo Lane,1763 Main St,Dunedin,FL,34698,https://palomarproperties.net/contempo-lane-apartments/
4554,Park at Canyon Ridge,9767 E Colorado Ave,Aurora,CO,80247,https://www.parkatcanyonridge.com/
46108,Stratford Mill,110 Stratford Mill Blvd,St. Augustine Beach,FL,32084,http://www.stratfordmill.com/home.html
46342,The Huntington,173 E Mallard Dr,Boise,ID,83706,http://www.thehuntingtonapartments.com/
47192,Reserve at Village Creek,444 E Renfro St,Burleson,TX,76028,http://www.reserveatvillagecreek.com/
47719,Hyde Park,5650 Knighthood Ln,Columbus,OH,43231,https://www.hydeparkcolumbus.com/
51117,The Henry,200 Foxgate Ave,Hattiesburg,MS,39402,https://fosheeresidential.com/communities/the-henry/
51123,Oak Hill Apartments,22 Strayhorn Wy,Pittsburgh,PA,15213,http://www.oakhillapts.com/
52047,Domain on the Parkway,1755 Cres Plaza Dr,Houston,TX,77077,https://www.domainontheparkway.com/
5176,Citadel Apartments,1702 Bushman Dr,Kansas City,MO,64110,http://www.rentcitadel.com
52934,Davis Creek,5419 Meredith St,Portage,MI,49002,https://daviscreekapartments.com/
54777,Millennium High Street,4410 Westheimer Rd,Houston,TX,77027,https://millenniumriveroaks.com/
5542,Greentree,2524 Tamarack Ln,Indianapolis,IN,46227,https://www.livegreentreeapts.com/
56173,The Edge at Main,125 W Main St,Somerville,NJ,8876,http://www.theedgeatmain.com/index.php
58311,Winchester Park,4080 Waderidge Trail,Groveport,OH,43125,https://gowinchesterparkapts.com/
58164,Uptown NW Collection: Benevento,2275 NW Raleigh St,Portland,OR,97210,https://www.uptown-nw.com/
59709,51 Main,5050 Main St,Kansas City,MO,64112,https://www.51mainkc.com/
60757,The Luke,8280 164th Ave NE,Redmond,WA,98052,http://www.theluke.com
61166,Silver Collection at Waterford,11920 Joleen Ct,Huntersville,NC,28078,https://www.silvercollectionatwaterford.com/
62179,The Villas at Keystone Canyon I,3030 Leadership Pkwy,Reno,NV,89503,https://www.kromerinvestments.com/apartments/the-villas-at-keystone-canyon-2/
62275,Villas of Chapel Creek,5775 Parkwood Blvd,Frisco,TX,75034,https://villasofchapelcreek.com/
63788,Novus Westshore,4310 W Spruce St,Tampa,FL,33607,http://novuswestshore.com/
63958,Commonwealth at York,100 Legacy Wy,Yorktown,VA,23693,http://www.thecommonwealthapts.com/apartments-for-rent-in-newport-news-virginia/
64017,The Preserve Scott`s Addition,1310 Roseneath Rd,Richmond,VA,23230,http://www.thepreserverva.com/
65527,Montaje,449 Canal St,Somerville,MA,2145,https://livemontaje.com/
67747,The Edge at Raritan Heights,11 US Hwy 1,New Brunswick,NJ,8901,https://www.theedgeatraritanheights.com/
67392,E6,2400 E 6th St,Austin,TX,78702,https://www.livee6.com/
67383,The Standard at Leander Station,1680 Hero Way,Leander,TX,78641,http://www.lifeatthestandard.com/
68960,Colonial Gardens,8747 Broadmoor St,Overland Park,KS,66212,www.rentcolonialgardens.com
68375,Haven at Highland Knolls,20801 Highland Knolls Dr,Katy,TX,77450,http://www.havenhighlandknolls.com/
68537,SYMBOL Scotts Addition,1814 Highpoint Ave,Richmond,VA,23230,http://symbolrva.com/
68553,Traditions at Westmoore,12205 S Western Ave,Oklahoma City,OK,73170,https://www.traditionswestmoore.com/
69368,Creekview,700 S FM 1417,Sherman,TX,75092,https://www.creekviewapthomes.com/
18736,Central Park,2400 Central Pkwy,Montgomery,AL,36106,www.centralparkmontgomery.com
71962,Towne House,151 Sea St,Quincy,MA,2169,https://www.townehousequincy.com/
70979,Valor,1150 Noble Way,Fredericksburg,VA,22401,http://www.valorapartments.com/
71747,The Atlas,5657 West Barn Road,Herriman,UT,84096,http://www.copperwoodut.com/
73765,Novi at Lowry,8000 E 12th Ave,Denver,CO,80220,https://www.noviatlowry.com/
74105,La Paloma,102 W Rampart Dr,San Antonio,TX,78216,http://www.rentlapaloma.com/
74730,Sierra Verde Apartments,2600 E Idaho Ave,Las Cruces,NM,88011,http://www.sierraverdeapts.com/
75158,The Glen at Oldtown,7979 E Camelback Rd,Scottsdale,AZ,85251,https://www.theglenatoldtown.com/?utm_source=GoogleLocalListing&utm_medium=organic#
75975,Wasatch Pointe,1620 N 200 E,Logan,UT,84341,https://www.wasatchpointesenior.com/
76528,Woodbury Heights,4333 Fieldcrest Dr,Sioux City,IA,51103,http://www.woodburyheightsia.com/
77682,Palisades at Legacy Oaks,485 Traebert Cir,Knightdale,NC,27545,https://www.southwoodrealty.com/community/palisades-legacy-oaks-apartments/
77588,The Byron On Peachtree,549 Peachtree St NE,Atlanta,GA,30308,https://www.thebyron.com/
78791,The Watson,116 E Howard St,Quincy,MA,2169,https://www.thewatsonquincy.com/the-watson-quincy-ma/
78947,Milwaukee Fortress,1726 N 1st St,Milwaukee,WI,53212,https://milwaukeefortress.com/apts/
8117,The Morgan at Chapel Hill,100 Spring Meadow Dr,Chapel Hill,NC,27517,https://livethemorganchapelhill.com/
94494,Highbridge,2512 Q St NW,Washington,DC,20007,https://highbridgedc.com/
8797,Sagamore,5644 Riverwalk Dr,Benbrook,TX,76109,https://sagamoreaptsliving.com/
9157,Meadowcrest,5200 Meadowcreek Dr,Dallas,TX,75248,https://www.meadowcrestapartments.com/
95594,Highline,635 E New Haven Ave,Melbourne,FL,32901,https://highline321.com/
97739,Larkspur Pointe,1000 Knights Spur Ct,Simpsonville,SC,29681,http://www.larkspurpointeapartments.com/Contact.aspx
