apartmentid,name,address,city,state,zip,website
261491,Studio 79,3810 Gallatin Pike,Nashville,TN,37216,https://www.studio79apartments.com/
35325,Sunburst,4294 N Hughes Ave,Fresno,CA,93705,https://www.sunburstapts.com/
5280,Harbour Landing,8033 S Padre Island Dr,Corpus Christi,TX,78412,https://www.harbourlandingtexas.com/
16894,Riveraine,8181 Colony Dr,Houston,TX,77036,https://www.riveraine.com/
68313,The Maxwell,7777 Adelaide St,Frisco,TX,75034,https://www.themaxwellfrisco.com/
7578,Mosaic,27444 Camden,Mission Viejo,CA,92692,https://www.mosaicapthomes.com/
302570,The Landings at Gateway,19290 E 59th Ave,Denver,CO,80249,https://www.landingsatgateway.com/
21570,Kensington at Beverly Hills,18335 W 13 Mile Rd,Southfield,MI,48076,http://www.kensingtonapartments.net/
64942,Lofts at Savannah Park,5724 Byron Anthony Pl,Sanford,FL,32771,http://www.loftssavannahpark.com/
227948,DC Heights I,222 W Boston St,Chandler,AZ,85225,https://www.dcheights.com/
5488,Arcadia 4127,4127 E Indian School Rd,Phoenix,AZ,85018,https://www.4127arcadia.com/
3530,Huntington Parc Townhomes,10811 W 10 Mile Rd,Oak Park,MI,48237,https://www.huntingtonparctownhomes.com/
21458,Silver Stone,4110 Triana Blvd SW,Huntsville,AL,35805,https://www.thesilverstoneapts.com/
299528,Haven Park,1775 W Highland Ave,San Bernardino,CA,92411,https://www.livehavenpark.com/
59698,The Reserve at Whiskey Creek,100 Whiskey Rd,Grovetown,GA,30813,www.reserveatwhiskeycreek.com
25136,Falls of Maplewood,9600 Glenfield Ct,Houston,TX,77096,https://www.fallsofmaplewood.com/
34880,The Morehead,5518 W Market St,Greensboro,NC,27409,http://www.morehead-apts.com/
50279,Seasons on City Creek,230 W North Temple,Salt Lake City,UT,84103,https://citycreek.seasonsforrent.com/
17160,Encore,1725 E G St,Ontario,CA,91764,https://www.rentatencore.com/
224191,Arlington Park,3121 E Park Row Dr,Arlington,TX,76010,http://myarlingtonpark.com/
73079,The Palazzo,5455 Rowley Rd,San Antonio,TX,78240,https://www.thepalazzoapts.com/
33199,Aqua Tempe,1532 S Price Rd,Tempe,AZ,85281,https://www.theportertempe.com/
8667,Chesapeake,6047 S Hulen St,Fort Worth,TX,76132,http://chesapeakeapartments.net/
290323,Creekside Village,3798 Ashlan Ave,Clovis,CA,93619,https://www.creeksidevillageclovis.com/
41134,Waterford Village,5201 Western Ave,Knoxville,TN,37921,www.waterfordvillagetn.com
9324,The Ayva at Oaklawn,2601 Arroyo Ave,Dallas,TX,75219,https://www.theayvaatoaklawn.com/
19912,Reverb at Spring Valley,9750 Peace Way,Las Vegas,NV,89147,https://www.reverbapartments.com/
16634,Residence at Barrington,226 Barrington Pl E,Aurora,OH,44202,https://www.residenceatbarrington.com/
221973,The Park,4690 Log Cabin Dr,Macon,GA,31204,https://www.thepark4690.com/
29721,Westwood Park,1908 Rosharon Rd,Alvin,TX,77511,http://westwoodparkapt.com/
20386,Escondido Apartments,4422 N 36th St,Phoenix,AZ,85018,https://www.escondido-apts.com/
273930,West Shire Village,8710 SW 71st Ave Rd,Ocala,FL,34476,https://www.westshireocala.com/
7596,Palm Court,3800 W Devonshire Ave,Hemet,CA,92545,http://www.palmcourtapts.com/
10252,Amherst,1121 Amherst Dr,Bedford,TX,76021,https://www.amherstbedford.com/
32955,Windsor Cypress,12035 Huffmeister Rd,Cypress,TX,77429,http://www.windsorcypress.com/
76504,Ashton at Harding,4700 Humber Dr,Nashville,TN,37211,https://www.ashtonatharding.com/
65659,Point at Waterford Crossing,100 Spade Leaf Blvd,Hendersonville,TN,37075,http://www.pointatwaterfordapartments.com/
237351,Richland Park,951 Abrams Rd,Richardson,TX,75081,https://www.richlandpark-apts.com/
13756,Ellis Midtown,3117 N 7th Ave,Phoenix,AZ,85013,www.ellismidtown.com
21673,Aspire Redlands,1203 E Central Ave,Redlands,CA,92374,https://www.aspireredlands.com/
93045,Calligraphy Urban Residences,350 W Central Ave,Brea,CA,92821,https://www.calligraphyurbanresidences.com/
43947,Stone Oak,3151 Jennings Rd,Independence,MO,64055,https://www.stoneoakapt.com/
40381,Casa Del Rey,526 E Barstow Ave,Fresno,CA,93710,www.rentatcasadelrey.com
220287,Lansing West Apartments,2250 N Triphammer Rd,Ithaca,NY,14850,http://www.lansingwestapts.com/
13049,The Woodlands of Brookfield,790 Lakeview Dr,Brookfield,WI,53045,https://www.woodlandsofbrookfield.com/
64390,Broadway Palace,1026 S Broadway,Los Angeles,CA,90015,http://www.broadwaypalaceapartments.com
243704,Southwood Townhomes,54 Quay Ct,Sacramento,CA,95831,http://kcmsouthwood.com/
19964,Casa Pacifica,3634 W Savanna St,Anaheim,CA,92804,https://www.casapacificaapts.com/
22767,Sunset Pointe,16700 Muscatel St,Hesperia,CA,92345,https://www.sunsetpointeapts.net/
32582,Lost Creek,1991 N Hwy 360 W,Grand Prairie,TX,75050,https://www.lostcreekapts.com/
38181,The Arts Apartments at Jefferson Heights,8939 Jefferson Hwy,Baton Rouge,LA,70809,https://www.artsatjeffersonheights.com/
1310,Green Oaks at Medical,5903 Danny Kaye Dr,San Antonio,TX,78240,https://www.colinasatmedical.com/
271123,Fox Bridge North,7515 Spring Stuebner Rd,Spring,TX,77379,https://www.foxbridgenorth.com/
1163,Country Woods,315 N Associated Rd,Brea,CA,92821,www.countrywoodsapts.com
62969,Rize at Winter Springs,150 Bear Springs Dr,Winter Springs,FL,32708,https://www.rizeatwintersprings.com/
29784,Pantano Villas,260 S Pantano Rd,Tucson,AZ,85710,http://www.pantanovillas.com/
7593,Maplewood,375 S Randolph Ave,Brea,CA,92821,https://www.maplewoodapthomes.com/
25494,La Casita,313 Sunnyside St,Houston,TX,77076,http://www.mylacasita.com/
257140,The Depot at Twenty Mile,9425 Twenty Mile Rd,Parker,CO,80134,https://www.livethedepot.com/?fbclid=IwAR2ZBb-O9yqiGpgNbUNsfFsQAGcDU0YDwPuVWbmMM3tZ3P1tLAOfFZ934DE
233496,Riverstone Apartments at Long Shoals I,14 Wooster St,Arden,NC,28704,https://www.riverstoneapartmentsatlongshoals.com/
34777,Village at Town Center,6410 Schmidt Ln,El Cerrito,CA,94530,https://www.villagetowncenter.com/
27793,Brigadoon Apartments,3550 S Gevers St,San Antonio,TX,78210,http://www.brigadoonapartments.com/
11728,Preston Valley,5631 Spring Valley Rd,Dallas,TX,75254,www.prestonvalleyapartments.com
15676,Plum Tree,284 Carnegie Ave,Claremont,CA,91711,https://www.plumtreeliving.com/
270345,Olive Tree,9175 3rd Ave,Hesperia,CA,92345,https://www.liveatolivetree.com/
961,Rollingwood,670 Maxey Rd,Houston,TX,77013,https://www.myrollingwoodapt.com/
3092,Chimney Hill,6834 Chimney Hill Dr,West Bloomfield,MI,48322,http://www.chimneyhillapartments.com/
235996,Stratford Chase,275 Lazelle Rd,Westerville,OH,43081,http://stratfordchase.com/
42310,Villas at Hesperia,8810 C Ave,Hesperia,CA,92345,https://www.villashesperia.com/
64181,Parker House,250 W Lancaster Ave,Fort Worth,TX,76102,https://www.liveatparkerhouse.com/
235778,Fox Run,1910 Honeysuckle Rd,Dothan,AL,36305,http://www.foxrundothan.com/
15712,Del Lago Apartments,9800 Hollock St,Houston,TX,77075,http://www.dellagohouston.com/
72703,Montara Apartments,1900 Dill Rd,Barstow,CA,92311,https://www.montaraapts.com/
13966,Parkview Apartments,270 Spring St,Naugatuck,CT,6770,http://www.parkviewapartmenthomes.com/
37685,Sweetwater,12813 Ware Lane,Dade City,FL,33525,www.liveatsweetwaterfl.com
74109,Country Villa Apartment Homes,211 Meadow Dr,Castroville,TX,78009,http://www.countryvillaapts.com/
261381,The Current,614 Central Pkwy,New Braunfels,TX,78130,https://www.liveatcurrent.com/
263705,Lofts 3402,3402 Blalock Rd,Houston,TX,77080,https://www.lofts3402.com/
219660,Lake House,200 Village Pl,Davenport,FL,33896,www.lifeatlakehouse.com
342,Cottages at Bear Branch,1225 E Northfield Blvd,Murfreesboro,TN,37130,https://www.cottagesatbearbranch.com/
282648,Apollo Ridge,4518 Bonnell Dr NW,Huntsville,AL,35816,https://www.apolloridgeapts.com/
7176,Bella Vida,1111 S Cimarron Rd,Las Vegas,NV,89117,https://www.bellavidalv.com/
14956,Mill Creek,1823 Stadium Rd,Wharton,TX,77488,https://www.millcreektx.com/
41367,Summer Place,445 W Nees Ave,Fresno,CA,93711,http://www.summerplaceapts.com/
252560,The Boardwalk Luxury,5201 Gasol Ct,Bakersfield,CA,93313,https://www.boardwalklux.com/
16499,Palm Flats,1550 University Woods Pl,Tampa,FL,33612,https://www.palmflats.com/
76334,Williams Gateway,5850 S Power Rd,Gilbert,AZ,85295,http://www.williamsgateway.com
19715,Trailside,17725 Hall Rd,Bothell,WA,98011,https://www.trailside.graninc.com/
29776,Shadowtree,201 N Wilmot Rd,Tucson,AZ,85711,https://www.shadowtreeapts.com/
233607,Overlook at Mesa Creek,2640 Grand Vista Cir,Colorado Springs,CO,80904,https://www.gboverlookmesacreek.com/
12991,Preserve at Westchase,10615 Meadowglen Ln,Houston,TX,77042,https://www.thepreserveatwestchase.com/
232905,Stone Ridge Apartments,3011 E Gore Blvd,Lawton,OK,73501,https://www.stoneridgeoflawton.com/
7551,Midtown Oaks,3543 Carter Hill Rd,Montgomery,AL,36111,https://www.midtownoaksmontgomery.com/
35963,The Crossing at St. Charles Place,5505 Pine St,Houston,TX,77081,https://www.crossingsatberkleysquare.com/
12989,Grand at Westchase,10881 Richmond Ave.,Houston,TX,77042,https://www.thegrandatwestchase.com/
57545,Baytree Ocean Drive,4645 Ocean Dr,Corpus Christi,TX,78412,https://www.baytreeoceandrive.com/
41199,Coventry Park,751 Central Park Dr,Roseville,CA,95678,https://www.coventryroseville.com/
5995,Skyline,8517 Paradise Valley Rd,Spring Valley,CA,91977,http://www.skylinespringvalley.com/
227568,Elan Shadowridge,1515 S Melrose Dr,Vista,CA,92081,http://www.elanshadowridgemeadows.com/
289783,Halcyon,825 E Patriot Blvd,Reno,NV,89511,https://www.halcyonreno.com/
225747,Vivere Lofts,1331 E Katella Ave,Anaheim,CA,92805,www.livevivere.com
41132,University Plaza,5469 N Cedar Ave,Fresno,CA,93710,https://www.liveuniversityplaza.com/
25730,Ellery at Lake Sherwood,8008 Balasands Blvd,Orlando,FL,32818,https://www.elleryapartments.com/
77537,Parla Apartments,9176 Holman Rd NW,Seattle,WA,98117,https://www.parlaapts.com/
4884,Vista Sureno,4727 E Warner Rd,Phoenix,AZ,85044,www.vistasureno.com
20349,Loma Palisades,2799 Adrian St,San Diego,CA,92110,http://www.lomapalisades.com/
244381,Sixteen G,521 NE 16th Ave,Portland,OR,97232,https://www.sixteeng.com/
25787,Centennial Park View,3350 Harrison St,Kingman,AZ,86409,http://www.centennialparkview.com/
244349,Albany Landing,416 Hay Dr SW,Decatur,AL,35603,http://albanylandingapts.com/
8654,Riverfalls at Bellmar,10570 Stone Canyon Rd,Dallas,TX,75230,https://www.riverfallsdallas.com/
283391,Valley at Mill Creek,1823 Biscayne Pl,Dalton,GA,30720,https://www.thevalleyatmillcreek.com/
45301,Highlands Lafayette,3601 Kaliste Saloom Rd,Lafayette,LA,70508,https://www.highlandslafayette.com/
11327,Plano Park Townhomes,2253 Ashley Park Dr,Plano,TX,75074,https://www.planoparktownhomes.com/
14939,The Maya,1946 NE Interstate 410 Loop,San Antonio,TX,78217,https://www.livethemaya.com/
37351,Fairway Meadows,93 Weakley Ln,Smyrna,TN,37167,https://www.livefairwaymeadows.com/
15310,Fountains of Tomball,1011 Village Square Dr,Tomball,TX,77375,https://www.fountainsoftomball.com/
49769,Grey Parc Apartments,800 Walker Ave,Rossville,GA,30741,https://www.greyparcofrossville.com/
49694,Westbrook Place - SHI,3700 W 19th Ave,Stillwater,OK,74074,www.westbrookplaceapartments.com
11495,The Palisades at Bear Creek,200 W Bear Creek Dr,Euless,TX,76039,https://www.palisadesbearcreek.com/
34187,Enclave at the Stadium,1600 S M.L.K. Jr Blvd,Waco,TX,76704,https://www.enclavewaco.com/?utm_knock=g
49691,Monticello Village,606 E Redbud Dr,Stillwater,OK,74075,www.monticellovillageapts.com
44516,Barton Hills Park Place,1200 Barton Hills Dr,Austin,TX,78704,https://livebartonhills.com/
31564,The 1856 Apartments,1703 S I-35 South Frontage Rd,San Marcos,TX,78666,https://www.the1856apartments.com/
277384,Renewal on Third,81 W 300 S,Logan,UT,84321,https://www.homeatrenewal.com/
44726,Pebblebrook,6115 Pebblebrook Ln,Kent,OH,44240,http://www.livepebblebrook.com
17987,Medici,725 S Bixel St,Los Angeles,CA,90017,https://www.themedici.com/
25769,The Colony Townhomes I,17621 Pauline Ct,Santa Clarita,CA,91387,https://www.colonytownhomes.com/
34748,Visconti,1221 W 3rd St,Los Angeles,CA,90017,www.thevisconti.com
225309,Reserve at Creekside,1340 Reserve Way,Chattanooga,TN,37421,www.reserveatcreeksideapts.com
42332,Gravity at 255,1501 Old Monrovia Rd NW,Huntsville,AL,35806,https://www.gravity255apartments.com/
260505,Onyx Uptown PHX,500 W Camelback Rd,Phoenix,AZ,85013,https://broadstoneuptownphx.com/
5854,Terra at Piney Point Apartments,8787 Woodway Dr,Houston,TX,77063,www.terraatpineypoint.com
41185,Gallery 421,421 W Broadway,Long Beach,CA,90802,https://www.imtresidential.com/imtgallery421/
268169,Millyard at Meadow Commons,98 Pane Rd,Newington,CT,6111,https://millyardliving.com/
273979,The Hayley,775 N 6th St,Sacramento,CA,95811,https://www.thehayleysacramento.com/
26552,IMT Sorrento Valley,11102 Caminito Alvarez,San Diego,CA,92126,https://imtresidential.com/properties/imt-sorrento-valley/
13314,Woodland Meadows,25335 Budde Rd,Spring,TX,77380,https://www.imtresidential.com/properties/imt-woodland-meadows/
234945,IMT Belasera at Superior,17720 Superior St,Northridge,CA,91325,https://www.imtresidential.com/imtbelaseraatsuperior/
267118,The Spoke at McCullough Station,8340 N Tryon St,Charlotte,NC,28262,https://www.thespokemcs.com/
8389,IMT Stevenson Ranch,25399 The Old Rd,Stevenson Ranch,CA,91381,https://www.imtresidential.com/imtstevensonranch/
14332,IMT Desert Palm Village,1215 E Vista Del Cerro Dr,Tempe,AZ,85281,https://www.imtresidential.com/imtdesertpalmvillage/
60359,Watermill Park Apartments,1730 E Valley Water Mill Rd,Springfield,MO,65803,http://www.watermillpark.com/
30273,Park at Willowbrook,7100 Smiling Woods Ln,Houston,TX,77086,https://www.parkatwillowbrookapts.com/
60316,Highland Park,1625 S Marion Ave,Springfield,MO,65807,https://www.highlandparkapartmenthomes.com/
