apartmentid,name,address,city,state,zip,website
2344,Hampton Center,6001 Terrell Ln,Hampton,VA,23666,https://www.hamptoncenter.com/
8585,The Trails,4912 Paces Trail,Arlington,TX,76017,https://www.thetrailsarlington.com/
258491,Encantada Twin Peaks,6355 Marana Center Blvd,Tucson,AZ,85742,https://encantadaliving.com/twin-peaks/
263165,Reveal at Onion Creek,12000 S IH 35 Frontage Rd,Austin,TX,78747,https://www.revealatonioncreek.com/
30381,Sierra Vista,1821 Lake Tahoe Blvd,South Lake Tahoe,CA,96150,http://www.sierravistaaptsca.com
19897,The Pointe at Clearwater,2554 Oak Trail S,Clearwater,FL,33764,https://www.thepointeatclearwater.com/
20924,City Lights at Town Center,5000 City Lights Dr,Aliso Viejo,CA,92656,http://www.sheaapartments.com/citylights/
9183,Infinity on the Oaks,9236 Church Rd,Dallas,TX,75231,https://www.infinityontheoaks.com/
264764,East Bend,1111 W 6th St,Houston,TX,77007,https://www.eastbendapartments.com/east-bend-houston-tx/
19851,One Superior Place,1 W Superior St,Chicago,IL,60654,https://onesuperiorplace.com/
261724,Beaudry,960 W 7th St,Los Angeles,CA,90017,https://www.beaudrydtla.com/
63546,ReNew Oak Park,150 Forest Ave,Oak Park,IL,60301,https://www.renewoakpark.com/?switch_cls[id]=64509
18036,Villa Careena,1136 Larrabee St,West Hollywood,CA,90069,https://www.decron.com/apartments-villa-careena/
274791,The 305,305 Winter St,Waltham,MA,2451,https://livethe305.com/
37388,Villas At Wylie,600 Woodbridge Pkwy,Wylie,TX,75098,http://www.villasatwylie.com/
62316,The Channel District Wharf,950 Maine Ave SW,Washington,DC,20024,http://www.dcchannel.com/
274707,Prima at Paseo South Gulch,620 8th Ave S,Nashville,TN,37203,https://www.primasouthgulch.com/
241986,West Lake Quarter - The Gateway,3420 List Pl,Minneapolis,MN,55416,https://www.thegatewayatwlq.com/
5793,Magnolia Falls,2500 Green Tree Rd,Fredericksburg,VA,22406,https://magnoliafallsaptsva.com/
58390,30 Lancaster,30 Lancaster Ave,Wynnewood,PA,19096,https://live30lancaster.com/
35968,Westheimer,2001 Westheimer Rd,Houston,TX,77098,http://www.thewestheimer.com/
63558,Pearl Dadeland,7440 N Kendall Dr,Kendall,FL,33156,http://pearldadeland.com/
83376,1110 Key Federal Hill,1110 Key Hwy,Baltimore,MD,21230,https://livefedhill.com/
7980,Tesota Morningside,3958 Montgomery Blvd NE,Albuquerque,NM,87109,https://www.tesotamorningside.com/
267162,Avendale,798 Sam Houston Dr,Bastrop,TX,78602,https://www.avendaleatthecolony.com/?utm_knock=gmb
73379,The Apartments at Canterbury,9206 Oswald Way,Rosedale,MD,21237,http://www.wm-canterbury.com/
32780,Hillside Village,1801 Shattuck Ave,Berkeley,CA,94709,www.hillsidevillageberkeley.com
260505,Onyx Uptown PHX,500 W Camelback Rd,Phoenix,AZ,85013,https://broadstoneuptownphx.com/
98191,Timber,3303 Bluff St,Boulder,CO,80301,https://www.sparkboulderapts.com/timber
93977,EON Squared,444 NE 7th St,Fort Lauderdale,FL,33304,https://www.eonflaglervillage.com/
77993,The Heyward,3220 Hatchet Bay Dr,Charleston,SC,29414,http://theheywardwestashley.com/
298439,The Stately Queen Creek,19365 E Rittenhouse Rd,Queen Creek,AZ,85142,https://www.thestatelyqc.com/
228549,Maker,1516 S St,Sacramento,CA,95811,https://makermidtown.com/
246967,Novel Midtown,1140 Spring St NW,Atlanta,GA,30309,https://www.novelmidtownatl.com/
7344,Tradition at Palm Aire,8445 Gardens Cir,Sarasota,FL,34243,https://www.traditionapthomes.com/
76790,Avana on Wilshire,635 S Hobart Blvd,Los Angeles,CA,90005,http://avanaonwilshire.com/
283553,Jefferson Arbor,1000 Persimmon Dr,Anna,TX,75409,https://www.jeffersonarbor.com/
271190,The Millstone Commons,2200 S Daylight Dr,Sioux Falls,SD,57110,https://www.millstonecommons.com/
24097,Avana Twenty9,2334 Fuller Way,Tucker,GA,30084,https://www.avanatwenty9.com/
244707,Park at Armand Bayou I,4300 Bay Area Blvd,Houston,TX,77058,http://www.parkatarmandbayou.com/
