"apartmentid","name","address","city","state","zip","website"
"75912","TGM Creekside Village","303 Maple Tree Dr","Glen Burnie","MD","21060","www.tgmcreeksidevillage.com"
"24982","Fisher Building","343 S Dearborn St","Chicago","IL","60604","https://www.cityclubapartments.com/usa/chicago-il/downtown/fisher-building-city-club/?lvcode=890940"
"27080","Easton North","1126 J Easton Ave","Somerset","NJ","08873","http://www.oxfordrealtygroup.com/properties/new-jersey/easton-north/"
"64545","The Lofts at White Furniture","201 E Center St","Mebane","NC","27302","https://www.whitefurniturelofts.com/"
"49921","Legacy At Abbington Place","1025 Kensington Dr","Jacksonville","NC","28546","https://www.pedcorliving.com/apartments/legacy-at-abbington-place"
"18194","Parke Place Townhomes","44 New Zealand Rd","Seabrook","NH","03874","https://www.forestproperties.net/property/availabilities/parke-place-village"
"23572",,,,,,"https://www.riveroaksmgmt.com/vacancies-sommerset-la-costa"
"26527","Aquila Park","8150 W 30 1/2 St","St Louis Park","MN","55426","https://finelivingapts.com/"
"12586","Avondale at Warner Center","22222 Victory Blvd","Woodland Hills","CA","91367","https://www.essexapartmenthomes.com/apartments/woodland-hills/avondale-at-warner-center"
"221995","Booker Creek Townhouse Apartments","2525 Booker Creek Rd","Chapel Hill","NC","27514","http://www.gscapts.com/apartments/Chapel_Hill_NC/zip_27514/gsc/4508"
"277774","Redwood Superior Township","1725 Cardiff Row","Superior Charter Township","MI","48198","https://www.byredwood.com/apartments/mi/superior-township/redwood-superior-township/"
"30101","Apartments at Bel Air","1001 Todd Rd","Bel Air","MD","21015","https://www.seasonsbelair.com/"
"34303","Duke Manor","311 S Lasalle St","Durham","NC","27705","http://www.gscapts.com/apartments/Durham_NC/zip_27705/gsc/4506"
"61459",,,,,,"http://www.thiestalle.com/properties/oakstreet-st-cloud.html"
"76138","Covey Chase","601 Lee Cir SW","Cullman","AL","35055","https://morrowapartments.net/wdk-listing/covey-chase-apartments/"
"217738",,,,,,"http://www.thedistrictatcypresswaters.com/"
"49096","Pondview Apartments","2565 Ivy Ave E","Maplewood","MN","55119","https://tvcproperties.com/community-detail/?pid=19"
"68497","Maya","535 S Kingsley Dr","Los Angeles","CA","90020","http://www.liveatmaya.com/"
"75314","Village Park at Paladin","101 Clifton Park Cir","Wilmington","DE","19802","https://pettinaro.com/village-park-paladin/"
"27594","Midland Falls","6029 Flat Rock Rd","Columbus","GA","31907","https://www.midlandfallsapartments.com/"
"74488","St. Johns Wood","901 St John's Wood Dr N","Richmond","VA","23225","http://www.gscapts.com/apartments/Richmond_VA/zip_23225/gsc/4497"
"261116","Copper Pointe","6410 S New Braunfels Ave","San Antonio","TX","78223","https://copperpointeapts.com/"
"26736","The Boro - Phipps","3460 Kingsboro Rd NE","Atlanta","GA","30326","https://www.theboroapartments.com/?switch_cls%5Bid%5D=64893&utm_source=gmb&utm_medium=organic&oll_switch_cls%5Bid%5D=64893&oll_utm_source=gmb&oll_utm_medium=organic"
"2844","TGM Danada","2 Sterling Cir","Wheaton","IL","60189","www.tgmdanada.com"
"56182",,,,,,"https://www.liveatacornacres.com/"
"74900","Fox Lake","505 Fox Crossing Blvd","Knoxville","TN","37923","https://www.foxlakeonline.com/"
"19245","Tenzen","4117 124th Ave SE","Bellevue","WA","98006","http://www.tenzenapartments.com/"
"2239","TGM Autumn Woods","9075 Autumn Woods Dr","Indianapolis","IN","46250","http://www.tgmautumnwoods.com"
"27349",,,,,,"https://www.countryvillageapthomes.com/"
"58939",,,,,,"http://www.thelandingsatbrookscity-base.com/"
"34362","Tamarron","4410 N 99th Ave","Phoenix","AZ","85037","www.thetamarronapts.com"
"50114","Woodgrove Point","3318 Galbraith Rd","Cincinnati","OH","45239","https://rookwoodproperties.com/details/?propID=1&rmwebsvc_id=1&rmwebsvc_command=PropertyDetail.aspx&rmwebsvc_corpid=rookwood&rmwebsvc_location=1&rmwebsvc_mode=javascript&rmwebsvc_AvailabilityDate=8/21/2019&rmwebsvc_template=proplist"
"260697",,,,,,"https://www.linqatsouthmountain.com/"
"17984","Alessio","5700 W Centinela Ave","Los Angeles","CA","90045","https://www.essexapartmenthomes.com/apartments/los-angeles/alessio"
"300327","Flats on 10th","3300 Schlosser Farm Way","Jeffersonville","IN","47130","https://flatson10th.com/"
"277913",,,,,,"https://www.byredwood.com/apartments/oh/perrysburg/redwood-perrysburg-oregon-road/index.aspx"
"68465","The Morgan Sandy Springs","6125 Roswell Rd","Atlanta","GA","30328","https://www.themorgansandysprings.com/"
"2282","City View","25200 Carlos Bee Blvd","Hayward","CA","94542","https://www.essexapartmenthomes.com/california/san-francisco-bay-area-apartments/hayward-apartments/city-view"
"69558","Spring Hill Apartments","767 Springfield Ave","Summit","NJ","07901","https://www.goldberg-realty.com/spring-hill-apartments/default.aspx?_yTrackUser=NjYxMjI5OTY5IzE0NTQ0NTc5MTc=-lDwvxVr1Jx8=&_yTrackVisit=MTQ4NjYyNzQ2OCM2NDQ2Nzc2ODg%3d-W7HwJRKaxxE%3d&_yTrackReqDT=05551420201206"
"273790","Pointe Grand Augusta","1400 Pointe Grand Dr","Augusta","GA","30909","https://www.pointegrandaugusta.com/"
"30663","Revello - Living at Santa Monica","1234 6th St","Santa Monica","CA","90401","https://www.livingatsantamonica.com/properties/revello/"
"56567","Park Forest Apartments","901 W Aaron Dr","State College","PA","16803","https://www.apartmentsstatecollege.com/park-forest-apartments"
"6701","Park on Riley","99 Cable Cir","Folsom","CA","95630","https://www.theparkonriley.com/"
"8654","Riverfalls at Bellmar","10570 Stone Canyon Rd","Dallas","TX","75230","https://www.riverfallsdallas.com/"
"1375","Lakewood","11000 Gatesden Dr","Tomball","TX","77377","http://www.lakewood-apartments.net/"
"16831","Agora at Port Richey","8228 Chasco Woods Blvd","Port Richey","FL","34668","https://agoraatportrichey.prospectportal.com/"
"300689","Valley Ridge","10 Draught St","Rossville","GA","30741","https://www.livevalleyridgeapts.com/"
"36782","Harbor Station Townhomes","4901 Randall Pkwy","Wilmington","NC","28403","https://www.harborstationtownhomes.com/"
"266766","101 Oxford","101 W Oxford St","Philadelphia","PA","19122","https://www.101oxford.com/"
"27245","Halston Shiloh Valley","2100 Shiloh Valley Dr","Kennesaw","GA","30144","https://www.halstonshilohvalley.com/"
"42586","Birchstone Northlake","13900 Chadwick Pkwy","Northlake","TX","76262","https://www.birchstonenorthlake.com/"
"25443","Lee Square","126 Chanel Terrace","Falls Church","VA","22046","http://www.leesquareapartments.com/"
"18379",,,,,,"https://www.lindyproperty.com/property/bromley-house/"
"78597","Sentral Union Station","1770 Chestnut Pl","Denver","CO","80202","https://www.sentral.com/denver/union-station"
"268888","Artthaus Jack London","233 Broadway","Oakland","CA","94607","https://arthaus.mov/building-community.php?slug=arthaus-jack-london"
"249998","Canvas","5300 Baltimore Ave","Hyattsville","MD","20781","https://www.canvas-apts.com/"
"15014","Wildwood Park","5550 Columbia Pike","Arlington","VA","22204","http://www.rentdittmar.com/apartment-communities/wildwood-park"
"282696","Allen Ranch Estates","1893 SW Hungry Hill Dr","Grants Pass","OR","97527","https://www.ishranchestates.com/allen-ranch"
"33993","City Club Apartments MDA","63 E Lake St","Chicago","IL","60601","https://www.cityclubapartments.com/"
"74523","Charter Club","1040 Windward Dr","London","OH","43140","http://www.charterclubapts.com/"
"41175","Fusion Encore Hollywood","1714 N McCadden Pl","Hollywood","CA","90028","https://www.fusionencore.com/"
"217796","Old Shell Lofts","1706 Old Shell Rd","Mobile","AL","36604","https://themobilelofts.com/apartments/al/mobile/the-old-shell-lofts/"
"218177","Mill & Main","501 SE Main St","Minneapolis","MN","55414","www.millandmain.com"
"263732","Hoyt Tower","50-54 Sussex Ave","Newark","NJ","07103","https://www.hoyttowernewark.com/"
"284199","501 Brady","501 Brady St","Davenport","IA","52801","https://www.501brady.com/"
"38737",,,,,,"http://www.rentatstonegateapartments.com/"
"272772","Hawkeye Village","1422 Irish Dr","Waterloo","IA","50701","http://hawkeyevillageapartments.com/"
"42576","Fenway Triangle","180 Brookline Ave","Boston","MA","02215","https://fenwaytriangle.com/"
"60141","Bridgeview","701 Harrison St","Allentown","PA","18103","http://www.scullycompany.com/bridgeview-14.html"
"240111","ReNew Logan Square","1 Franklin Town Blvd","Philadelphia","PA","19103","https://www.renewlogansquare.com/"
"282381","Mission Ranch","FM Rd 16","Lindale","TX","75771","https://www.missionmanagementlindale.com/"
"55729","Cherry Court","113 Cherry Ct","Greenville","NC","27858","https://www.keystonemanagement.com/apartments/nc/cherry-court-apartments"
"8789",,,,,,"https://livebh.com/apartments/flintridge-apartment-homes/?utm_source=vanity&utm_medium=redirect&utm_campaign=flintridge-apartment-homes&original_referrer=flintridgeapartments.com"
"18736","Central Park","2400 Central Pkwy","Montgomery","AL","36106","www.centralparkmontgomery.com"
"22986","Tuscany Hills","715 Ash Ln","San Marcos","CA","92069","http://www.tuscanyhillsapartments.com/"
"17186","The Park at Tivoli","12903 Sugar Ridge Blvd","Stafford","TX","77477","https://www.theparkattivoli.com/"
"55709","Vista Pointe Apartments","2981 Ridge Ave","Macon","GA","31204","https://ridgepointeblueridgeapts.com/en/"
"26733","Parc 85","2620 N Berkeley Lake Rd NW","Duluth","GA","30096","https://www.parc85.com/"
"42977","Elms at Stoney Run","7581 Stoney Run Dr","Hanover","MD","21076","https://stoneyrunelmsliving.com/home#"
"72766","Fox Ridge","601 Lakeview Dr","Royersford","PA","19468","https://www.liveatfoxridge.com/?utm_source=GBP&utm_medium=organic&utm_knock=gbp"
"567","Ridgewood","3863 Memorial Dr","Decatur","GA","30032","http://www.ridgewoodgabyelon.com/"
"40743","Met Spires","233 St Helens Ave","Tacoma","WA","98402","https://www.metspires.com/"
"68956","266 Lofts","266 S Front St","Memphis","TN","38103","https://www.266lofts.com/"
"251120","The Foundry","998 Riverfront St","West Sacramento","CA","95691","https://www.thefoundry-tbd.com/"
"35683","Parkcrest at the Lakes","13621 Parkcrest Blvd","Fort Myers","FL","33912","www.parkcrestatthelakesapts.com"
"74384",,,,,,"https://www.fountainparksouth.com/"
"252891",,,,,,"https://www.livebellrock.com/apartments/tx/katy/bellrock-market-station/"
"70993","Modera Mosaic","2920 District Ave","Fairfax","VA","22031","https://www.moderamosaic.com/"
"46576",,,,,,"https://www.proresidential.com/oklahoma-properties/campus-pointe-"
"40398","Canyon Springs","6185 N Figarden Dr","Fresno","CA","93722","https://www.canyonspringsfresno.com/"
"270672","Pointe Grand Warner Robins","1601 Leverette Rd","Warner Robins","GA","31088","https://www.pointegrandwarnerrobins.com/"
"47909","Westerville Park Apartment Homes","4565 Northland Square Dr E","Columbus","OH","43231","https://www.capcityapartments.com/westerville-park"
"240595","Stockbridge Trails","319 E Hill Pkwy","Madison","WI","53718","https://www.stockbridgetrailsapartments.com/"
"251514","LC SoBro I","209 Elm St","Nashville","TN","37210","https://lifestylecommunities.com/community/lc-sobro"
"32097","Clemmons Trace Village","114 Willow Trace Cir","Clemmons","NC","27012","http://www.clemmonstracevillage.com/"
"253966","Aventura at Maryland Oaks","2100 E Aventura Way","St Louis","MO","63146","https://www.avmarylandoaks.com/"
"220907","Reserve At Bradbury Place","560 W New Hope Rd","Goldsboro","NC","27534","https://www.keystonemanagement.com/apartments/nc/reserve-at-bradbury-place"
"227354",,,,,,"https://www.sandstoneapartmenthomes.com/"
"46257","Advenir at Mayfield","3200 Bromley Pl","Midland","TX","79705","https://www.adveniratmayfield.com/"
"219752","Lamphouse","203 E Main St","Waunakee","WI","53597","https://lamphouseapts.com/"
"223547","Redwood Delta Township II","8156 Roslyn Hill","Lansing","MI","48917","https://www.byredwood.com/apartments/mi/lansing/redwood-delta-township/index.aspx"
"36158","Allen Meadows","5562 Bear Rd","Syracuse","NY","13212","https://allenmeadows.prospectportal.com/"
"58390",,,,,,"https://live30lancaster.com/"
"224720","Optima Old Orchard Woods","9739 Woods Dr","Skokie","IL","60077","http://www.optimaoldorchardwoods.com/"
"241538","Block 88","1304 NE 88th St","Vancouver","WA","98665","http://www.block88apts.com/"
"56903","The Landmark","550 Washington St","Braintree","MA","02184","https://www.fxmessina.com/the-landmark?rq=The%20Landmark"
"11543","Westwind Apartments","4300 Old Benbrook Rd","Fort Worth","TX","76116","http://www.leasewestwindapartments.com/"
"27125","Tudor Place","5801 Peabody St","Hyattsville","MD","20783","https://www.tudorplaceapts.com/"
"74872","Heather Ridge","454 Heather Dr N","Mantua","NJ","08051","http://heatherridgeapts.net/"
"19877","Advenir at Magnolia","210 Welcome Way","Fern Park","FL","32730","http://www.adveniratmagnolia.com/"
"239094","Zander Place","1300 Main St","Cross Plains","WI","53528","http://www.zanderplace.com/"
"48092","Edgewater Village","5500 Weslo Willow Dr","Greensboro","NC","27409","https://www.edgewatervillageapts.com/"
"11089","Village Green of Bear Creek","1800 Fuller Wiser Rd","Euless","TX","76039","http://www.villagegreenofbearcreekapts.com/home/"
"44955",,,,,,"https://www.kjaxproperty.com/fulton-woods"
"37071","Summerwood on Towne Line","2520 Summer Dr","Indianapolis","IN","46268","www.summerwoodindy.com"
"60303",,,,,,"http://ironworksindy.com/"
"293741",,,,,,"https://www.hudsonbishopscreek.com/"
"6477","Harbour Pointe","4501 71st St W","Bradenton","FL","34210","http://www.gscapts.com/apartments/Bradenton_FL/zip_34210/gsc/15388"
"251974",,,,,,"https://www.domainatfoundersparc.com/"
"52854","Parkside","1408 Brookview Dr","Toledo","OH","43615","https://parksideaptsliving.com/"
"28174","Pinewoods Circle","34200 Pinewoods Cir","Romulus","MI","48174","http://www.pinewoodsvillage.com/"
"262964","The Bellagio","1384 Empire Blvd","Rochester","NY","14609","https://www.bellagio1384.com/"
"38378","Park Northside","1601 Roane St","Richmond","VA","23222","https://www.parknorthsiderva.com/"
"64673","River's Edge Apartments","1701 Island Home Ave","Knoxville","TN","37920","http://riversedgeknox.com/"
"40309","1750 on First","1750 First St","Simi Valley","CA","93065","https://www.1750-onfirstapartments.com/"
"63558","Pearl Dadeland","7440 N Kendall Dr","Kendall","FL","33156","http://pearldadeland.com/"
"267117","Azure Carnes Crossroads","900 Conway Circle","Summerville","SC","29486","https://www.azurecarnescrossroads.com/"
"22934","Westwood Village Galleria","1441 Veteran Ave","Los Angeles","CA","90024","https://westwoodvillagegalleria.bhprop.com/"
"57195","Tribeca","720 W 3rd Ave","Columbus","OH","43212","https://tribecacolumbus.com/"
"39198","Vista De Palmas Apartments","1415 W Freddy Gonzalez Dr","Edinburg","TX","78539","http://www.vistadepalmasapartments.com/"
"72391","Lumina","301 Washington St","Conshohocken","PA","19428","https://liveatlumina.com/"
"7980","Tesota Morningside","3958 Montgomery Blvd NE","Albuquerque","NM","87109","https://www.tesotamorningside.com/"
"238508","Centennial","506 W Centennial Blvd","Springfield","OR","97477","https://www.liveatcentennialapartments.com/"
"298586","Gateway Lofts Lexington","380 Virginia Ave","Lexington","KY","40504","https://gatewayloftslexington.com/"
"52949","Woodlands at Nashua","3 Sapling Cir","Nashua","NH","03062","https://www.livewoodlandsatnashua.com/"
"594","Harbinwood","1295 Harbins Rd NW","Norcross","GA","30093","www.harbinwoodbyelon.com"
"1617",,,,,,"https://www.crossingatriverlake.com"
"22658","Country Ridge Townhomes","6710 Shady Pine Ln","Saginaw","MI","48603","https://www.countryridge.com"
"258789","Luxe 88","1025 Luxe Ave","Columbus","OH","43220","https://luxe88apts.com/"
"261580",,,,,,"https://www.1515parkplace.com/"
"54936","Brentwood Square","13433 Greenwood Ave N","Seattle","WA","98133","https://brentwoodsquareapts.prospectportal.com/"
"47845","Casa De Caro","5240 E Bellevue St","Tucson","AZ","85712","https://www.equilibriumprops.com/casa-de-caro-apartments"
"59649",,,,,,"https://801polaris.com/"
"120193","Parks Residential - Richardson","2220 N Glenville Dr","Richardson","TX","75082","https://www.parksrichardson.com/"
"225914","Fox Glen","6301 Fox Glen Dr","Saginaw","MI","48638","www.foxglen-apts.com"
"38677","Tor View Village","1 Kensington Cir","Garnerville","NY","10923","www.torviewvillageapts.com"
"3912","Stratford Village","2000 London Town Ln","Montgomery","AL","36117","https://www.stratfordvillageapartments.com/"
"231543","Autumn Hills","400 Hoover Way","Woodbridge","NJ","07095","https://bestrentnj.com/Communities/Autumn-Hills/"
"246351","Chatsworth Village Townhomes","17 Chatsworth Ave","Buffalo","NY","14217","https://www.glendalecommunities.com/property/chatsworth-townhouses/"
"281767","YO","3201 Morgan Ford Rd","St. Louis","MO","63116","https://www.yo-stl.com/"
"17586","Natick Park","4701 Natick Ave","Sherman Oaks","CA","91403","https://www.natickpark.com/"
"48946",,,,,,"https://www.wimmercommunities.com/apartments/wi/greenfield/westfield-apartments/?utm_knock=gmb"
"72732",,,,,,"http://www.centralmngt.com/Search?Community=15"
"262174","Star Deluxe Branford","375 E Main St","Branford","CT","06405","https://metrostarapartments.com/star-deluxe-branford/"
"3169","Avana Court","3800 Club Dr","Duluth","GA","30096","https://www.avanacourt.com/"
"42085","Revive Apartments","2341 58th Ave E","Fife","WA","98424","https://www.reviveapartments.com/"
"54798","The Point at Abington","12 Forsyth Dr","Abington","MA","02351","https://www.thepointatabington.com/"
"46179",,,,,,"https://www.hayloftapartmenthomes.com/east-hampton-estates"
"35192","Enclave on Golden Triangle","5001 Golden Triangle Boulevard","Fort Worth","TX","76244","http://www.enclaveongoldentriangle.com/"
"12989",,,,,,"https://www.thegrandatwestchase.com/"
"38797","Peppertree Village Apartments","153 Peppertree Dr","Buffalo","NY","14228","www.peppertreevillageapartments.com"
"43995","Hamilton Hall","449 Hamilton St","Norristown","PA","19401","http://www.scullycompany.com/hamilton-hall-18.html"
"45755","The Landings","2248 Hudson Landings Dr","Gastonia","NC","28054","https://www.pedcorliving.com/apartments/the-landings"
"4554",,,,,,"https://www.parkatcanyonridge.com/"
"43908","ReNew Johnson Creek","12435 SE Linwood Ave","Milwaukie","OR","97222","https://www.renewjohnsoncreek.com/"
"35590","Stonepost Ranch","12801 W 136th St","Overland Park","KS","66221","https://www.stonepostranchapts.com"
"18764","Americana Palos Verdes","4050 Palos Verdes St","Las Vegas","NV","89119","https://www.americana-apts.com/"
"269346","Ashford Apartment Homes","1200 Rockmont Cir SW","Conyers","GA","30094","https://rjamesproperties.com/ashford-brook/"
"260505","Onyx Uptown PHX","500 W Camelback Rd","Phoenix","AZ","85013","https://broadstoneuptownphx.com/"
"263498","The Julington","12397 San Jose Blvd","Jacksonville","FL","32223","https://risejulington.com/"
"9128","Kingswood","3400 Joyce Ln","Denton","TX","76207","https://www.kingswoodenton.com/"
"253646","Tapestry Westland Village","6505 Collins Rd","Jacksonville","FL","32244","https://www.alapts.com/apartments/fl/jacksonville/tapestry-westland-village/"
"27725","The Gardens of Pinecrest","8800 SW 68th Ct","Miami","FL","33156","https://www.gardensofpinecrestapartments.com/?rcstdid=MzI%3d-GJOvflXLv8M%3d&_yTrackUser=ODc4MjE0MDU4IzE4OTE0MjUzNDM%3d-q3%2b9PtfoQ%2bo%3d&_yTrackVisit=MTU4OTQ5NDE0MyMxODI1ODI1MTU3-j1vbMVdjJw8%3d&_yTrackReqDT=22311420200708"
"38107",,,,,,"https://www.livefountainplaceapts.com/"
"42554",,,,,,"http://summerwindaptsfl.com/"
"42571",,,,,,"https://westwoodvillageapthomes.com/en/"
"246468","Colonial Manor","22479 Colonial Manor Rd","Watertown","NY","13601","https://www.rentwatertown.com/colonial-manor"
"275898","Bradley Pointe","1355 Bradley Blvd","Savannah","GA","31419","https://www.liveatbradleypointe.com/"
"293923",,,,,,"https://www.woodsatcountrysidecrossing.com/"
"56762","Seventh West","1427 7th St","Santa Monica","CA","90401","https://www.seventhwestapartments.com/"
"4330",,,,,,"https://www.invitationalapartments.com/"
"251908",,,,,,"https://www.posthouseevv.com/"
"77794",,,,,,"https://www.palmbeachgardensapartments.com/"
"20959","Dove Valley Apartment Homes","7550 S Blackhawk St","Englewood","CO","80112","https://www.dovevalleyapts.com/"
"235473",,,,,,"http://www.rooftop252.com/"
"234772","The Pointe at Harpers Mill","600 Harpers Mill Rd","Glen Burnie","MD","21108","http://www.liveattp.com/"
"32978","Camden Vineyards","24323 Jackson Ave","Murrieta","CA","92562","https://www.camdenliving.com/apartments/murrieta-ca/camden-vineyards"
"253326","The Point at Reston","1925 Roland Clarke Pl","Reston","VA","20191","https://www.thepointatreston.com/"
"34708","Camden Main & Jamboree","2801 Main St","Irvine","CA","92614","https://www.camdenliving.com/apartments/irvine-ca/camden-main-and-jamboree"
"5735","Aventura Apartments","5300 Cinderlane Pkwy","Orlando","FL","32808","https://aventuraorlandoapartments.prospectportal.com/"
"69378","Redwood Akron","1738 Northampton Rd","Akron","OH","44313","https://www.byredwood.com/apartments/oh/akron/redwood-akron/index.aspx"
"4124",,,,,,"https://tramor.com/property/tramor-cannon-place/"
"44339","Pronghorn Apartments","1700 W 25th St","Casper","WY","82604","https://www.pronghorncasper.com/?utm_source=GMB&utm_medium=organic"
"72743",,,,,,"https://brandywinecommunities.com/properties/della-plaza/"
"226383","The Colony Apartments","1041 Dabney St","Corpus Christi","TX","78411","http://availability.sparkleam.com/properties/?rmwebsvc_command=PropertyDetail&rmwebsvc_id=4&rmwebsvc_template=Properties"
"2948","Crystal Woods of Alexandria","4905 Southland Ave","Alexandria","VA","22312","www.crystalwoodsapts.com"
"67684",,,,,,"http://twolightkc.com/"
"48075",,,,,,"https://www.edgefieldaptsva.com/"
"22382","4418 Spruce Street","4418 Spruce St","Philadelphia","PA","19104","https://www.livecampusapts.com/property/4418-spruce-street/?search-parameters=1&start_date=0&end_date=9999999999&price_min=0&price_max=10000"
"228073","Alister Montclair","11 Pine St","Montclair","NJ","07042","https://www.alistermontclair.com/"
"225886","Casa Baywood","212 S El Camino Real","San Mateo","CA","94401","https://www.casabaywoodapts.com/"
"14295","Timber Ridge Apartment Homes","1025 Adams Cir","Boulder","CO","80303","www.myboulderapartment.com"
